pairIndex,type,appid,name,rankAcceptance,rankFiltered,acceptanceScore,totalEnglishReviews,reviewId,language,review,isPositive,voted_up,timestamp_created,timestamp_updated,authorSteamId,playtime_forever,playtime_last_two_weeks,received_for_free,written_during_early_access,steam_purchase,comment_count,votes_up,votes_funny,weighted_vote_score,charLen,lengthBucket,sampleIndexWithinApp
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,106563303,english,"Great immersive sim, with some world-puzzle elements. All of its characters feel like they interact with each other, are aware of each other. There are a lot of neat ways to navigate the world, and potentially some interesting ways to deal with the game's situations.

I will say that some of its features feature slightly less than I would have liked - the consequence system, for example, is pretty insignificant if you go for certain objectives that require killing characters. Characters also don't really interact with your actions as if you're a real player. I wish that if this were the intended concept that more of the game was built around it, though I likely missed mechanics in that area due to my rush for progress. Maybe this was an intended theme!

This is a minor issue in an excellent game with some really great prose, interesting locations and immaculate vibes. Also, this is a severely, severely transgender game in unsubtle ways - for one, the first item I collected from my storage was estradiol. Hell yeah.",1,True,1640512626,1640512626,76561198042001592,756,243,False,False,False,0,11,0,0.6418228149414062,1029,long,16
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,107015640,english,Cool game if you like shit like Goblet's Grotto or that PSX game you played in a bad dream you had once.,1,True,1640991741,1640991741,76561198038635157,21,0,False,False,True,0,1,1,0.4903865158557891,104,medium,17
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,107422994,english,"I feel like your experiences with this game will heavily depend on how the emergent, non-linear systems shake out for you. I can see a lot of people having a really special time with this and even if not I think you'll find yourself surprised by how much it packs in to such a small space.",1,True,1641439564,1641439564,76561197998514099,272,0,False,False,True,0,3,0,0.5306122303009033,289,medium,18
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,108765442,english,lol don't walk up to the shopkeeps with your gun out if you wanna buy stuff,1,True,1643129095,1643129095,76561198830327921,250,0,False,False,True,0,4,0,0.5014925003051757,75,short,19
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,110676666,english,I like it. i want more bigger games from the dev.,1,True,1645417787,1645417787,76561197966605201,347,0,False,False,True,0,1,0,0.5,49,short,20
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,113454438,english,I don't have the slightest idea what I'm doing or how to start figuring out what I'm doing but its fun and the atmosphere is cool!,1,True,1649292570,1649292570,76561197996904815,116,0,False,False,True,0,2,0,0.5079270005226135,130,medium,21
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,114331319,english,"deliberately, uncompromisingly cryptic and broken in all the right ways. honestly one of my favorite games.",1,True,1650712878,1650712878,76561198032318815,1695,0,False,False,True,0,7,0,0.5687965154647827,107,medium,22
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,115161271,english,"Jideo,
Vames.",1,True,1652025731,1652025731,76561198004181219,923,0,False,False,False,0,0,0,0.5,13,short,23
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,116169232,english,"Started a war in St. Clair between cops, crusaders, and horrors from [redacted]. In the end a witch and I were the last living things, and I was too terrified to confront her.

A fever dream of an immsim. Takes some time and lots of experimentation in your room to get used to, but what doesn't? It probably isn't for everyone, but you won't know unless you try. I'm looking forward to going back and figuring out where all the things I missed are.",1,True,1653789122,1653789122,76561198030245325,579,0,False,False,True,0,1,0,0.5,448,long,24
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,117281748,english,"This is the very rare Immersive Sim that doesn't follow in the footsteps of the old Looking Glass/Ion Storm games, but builds a design language of it's own. The world is small but deep, and rewards experimentation. Just go in, try to go somewhere new or find something new, and slowly learn how the world works.",1,True,1655716713,1681036591,76561198305437813,656,0,False,False,True,0,0,0,0.5,311,medium,25
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,118787861,english,"This game is a nightmare.

I beat it, I still don't get it. And it doesn't matter.",1,True,1657784306,1658656428,76561198024836624,283,0,False,False,True,8,0,1,0.5,82,short,26
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,122143911,english,"I have no idea how to progress, where to obtain a weapon, how to use the alchemy, what the NPC's are talking about, where I am, who I am, or what my goals are. And I had an absolutely f*cking amazing time. I've only played about an hour of this and I barely progressed at all in this LSD fuelled nightmare, and yet I adored it. I will be giving this another go, and it will probably go roughly the same way with a slight chance of progressing further. And I am completely alright with that.

The first thing I did was go to Chinatown and accidentally rob a wizard who proceeded to chase me down while I threw back grenades desperately screaming until he eventually found me and murdered me.",1,True,1662994758,1662994792,76561198165318161,43,0,False,False,True,0,5,0,0.5359393954277037,690,long,27
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,123975048,english,"pure gem of a game.
no handholding.
just going with the flow.",1,True,1666018130,1666018130,76561198034821736,7763,0,False,False,True,0,3,0,0.437876284122467,61,short,28
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,124489215,english,"Weird game, it starts so obtuse and confusing, and that feeling mostly remains even when you hit an ending.  But theres always just enough of a thread in sight to try and figure out if you can pull it.  It feels rewarding, its very hard to google for answers, its nearly all trial and error, but its just doable enough to be able to keep feeling like your making progress.  The only part i didnt like was [spoiler] the hidden wall in st clairs[/spoiler], i dont know how i was meant to know it was there, maybe one of the rivals mentioned it in the rumours tab, but if they did i missed it.  But everything else was a wonderful chaotic mess to unravel.",1,True,1666905985,1666905985,76561198010978899,509,0,False,False,True,0,2,0,0.502212405204773,652,long,29
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,130167934,english,Another gem from Oleander Garden,1,True,1672900410,1672900410,76561198120911222,1246,0,False,False,True,0,1,0,0.5,32,short,30
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,131639025,english,"In a word, cryptic. The game will explain nothing, write nothing down for you, and not direct you anywhere in particular. And, with how niche this game is, you're not exactly going to have much luck finding a guide. It's a fascinating game, but it can be daunting to play.",1,True,1674806813,1674806813,76561198042755781,220,0,False,False,True,0,5,0,0.5700325965881347,272,medium,31
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,131840574,english,"Very fun im-sim like game. The basic systems (stats, spells, equipment, AI, etc.) are relatively simple, but they come together in a very satisfying way, leading to an illusion of complexity (but in a good way). Casually, there's a fair amount of fun in exploring both the zones and the systems, giving you a lot of small 'ah-ha' or 'oh cool' moments. The emergent interactions in how the AI reacts to certain things - and especially how they can be manipulated in certain ways - is really enjoyable to watch and play with, and can lead to some fun discoveries itself.

The story is... well I'll be honest, I can't really follow it. I couldn't tell you what that means for the quality of the story, it just flat out escapes me. The way it reads, it's either by someone who used hallucinogens at least occasionally as inspiration, or someone with an EXTREMELY good grasp on English and poetry, possibly both. The prose is beautiful, but extremely strange and heavily influenced by pagan and occult views - and from a much farther delve into them than I ever got during my time in those circles.

Fortunately, you don't have to wrap yourself up in the story to enjoy the game. Controls are very tight, systems generally are generally fairly straightforward, RNG is constrained to how NPCs roam and not things like combat, hitboxes are mostly accurate (and usually inaccurate to your benefit more often than not). The zones aren't so massive as to be troublesome, but they're a good size and have some bits worth exploring for.

Casually, I got my first ending in a bit over 3 hours - 3.3 on Steam's playtime. Took me a while after to get the second (of two I'm fairly sure), and I haven't even touched the free DLC that's supposed to be a sort of NG+. I did, however, start speedrunning it, and it's been a blast routing and rerouting as I learned new stuff and got more consistent at the route.

Highly recommended to check out if you like im-sims, but definitely prefer to go at it blind if possible. A lot of the fun for a casual player will come from discovery and exploration. Not everyone likes getting killed by triad over and over while trying to go fast like I do. 

Oh and finally, trans right.",1,True,1675038875,1675038875,76561198008969611,1169,0,False,False,True,0,1,0,0.5,2202,long,32
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,134722621,english,"Perfectly simulates the experience of being a transgender witch girl wandering around at 3 in the morning looking for your girlfriend(?), 10/10!",1,True,1678918075,1678918075,76561198042173192,357,0,False,False,True,0,1,0,0.4897007346153259,144,medium,33
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,135503709,english,"Sadly, for everything I love about the game, there is a problem I fail to tolerate:
[list]
[*]It's cool that the game doesn't hold your hand, but also, it completely fails to articulate the main goal.
[*]There is an interesting simulated world here, but the actual gameplay is extremely unpolished.
[*]Maps are dripping with atmosphere, but running back and forth to your apartment for saving quickly becomes a chore.
[*]The game gives you a lot of items to experiment with, but everything is vague and the inventory is insultingly tight.
[/list]

I liked the demo a lot, so I hate to give a thumbs down, but the full game suffers from its problems just way too much. Despite all of this, I think I'm looking forward to check out the developer's future projects (if there will be any), because I can't deny there is something intriguing about their games.",0,False,1679861935,1679861935,76561199003298688,80,0,False,False,True,0,4,0,0.5034111738204956,855,long,34
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,136875714,english,"this game keeps me up at night, what secrets are left to be uncovered? what is going on? I don't know but it's very compelling",1,True,1681763818,1684563311,76561198126904672,1248,0,False,False,True,0,1,0,0.5,126,medium,35
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,140340084,english,"Deviously inscrutable, deceptively simple and deliciously compelling. HEXCRAFT: Harlequin Fair is a game far more than the sum of its parts, featuring a living world that turns with or without you where no two playthroughs are the same. The Harbour Dawn expansion is similarly excellent, mixing things up just enough for a familiar, yet fresh experience.",1,True,1687190723,1687190723,76561198124299194,1728,0,False,False,True,0,5,0,0.5563574433326721,354,medium,36
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,140553058,english,"When JFK said: ""Kill them all, Vivian.""

i felt it",1,True,1687525843,1687525843,76561199029379461,603,0,False,False,True,0,2,0,0.4850117862224578,50,short,37
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,141899700,english,apocrypha of a city in eternal twilight,1,True,1689162669,1689162669,76561198005988410,160,0,False,False,True,0,1,0,0.5,39,short,38
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,142239660,english,Interesting game but I wouldn't recommend it unless you were familiar with what you are buying already.,0,False,1689557847,1689557847,76561197977849880,26,0,False,False,True,0,1,0,0.4561403691768646,103,short,39
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,142294623,english,"A very confusing one to review. I liked playing it a lot. I was fortunate enough to play the demo and it assured me I would. But when I boil things down, a lot of flaws got in the way of me enjoying it much more.

- I was enchanted by the spellbook--you unlock spells throughout the game and can use it to mess with the environment. By the time I unlocked any spells I was far and beyond needing any of the sandboxy ones like summoning neutral hostiles to attack people. I couldn't conjure a reason to ever use spells to take anything down when I was never punished for using a gun instead.
- No holds barred, the atmosphere is amazing. It's a creepy game but the bottom line is that it's a survival horror more in practice than concept--it's got no jumpscares and still got me pretty good naturally, plus the style is extremely unique in how crisp and muddy everything looks.
- I actually thoroughly enjoyed being aimless without instruction. I always knew there was something to do somewhere, but that was ruined twice at the end of the game. Once when the item I was looking for was in a part of the map I had already searched thrice, every time the place was empty but I'm guessing I progressed enough to finally spawn something there. The other time I actually had to flat out look up the location of the final item I needed to finish the game because I passed by the not-obvious-enough clue a hundred times, and that proved to be its own herculean task--the only true guide to this game turned out to be a speedrun.
- The combat is the worst part of the game handily. The atmosphere is immaculate and there's all these gadgets you can use to your advantage, and yet every encounter boils down to you and your opponent standing still and shooting at each other. They always stand still, I try to dodge but most of the time I get hit anyway because I'm trying to dodge bullets. When I'm not dodging bullets I'm running away to hopefully heal back up. Everything contributes to an eerie, immersive, genuine experience and then the clunky rigid combat pulls me out of it every time.
- I was pretty disappointed to eventually learn that NPCs [spoiler]die forever, mostly because anything they add to the world is extremely fleeting, they inevitably die during your effort to progress. Their place in the world is the most interesting part of the game, and while it's only natural they'd die permanently, they were gone before I truly knew what I had, and I found it tacky that they're usually replaced with nondescript neutral enemies. I was unable to truly enjoy their mechanics, but at the same time, they were able to give me directions to locked map areas early, which on the surface seems like a neat way to progress freely but led to me progressing strangely, like unlocking one of the last spells first.[/spoiler]
- The free DLC was a pretty sweet addition. Despite all my expectations and knowledge, having slight shifts and a remixed area led to a satisfying second go at experiencing the game, even if it was more combat heavy and less ambiance heavy to its detriment.

In the end, despite all my complaints, discovering this game was intoxicating and I realize that all these gripes are more so tied to a first-time experience. I might play this game again immediately, and I will live with these 'flaws' as characteristics of the game. I'm afraid playing it again won't be nearly as good knowing so much more than I started with, but I know for a fact years later I will revisit this game and fall in love again. I enjoyed this more than enough to seek out other work from this dev, who seems to have a bit of a following and a consistent style. But without a doubt, this game will not be for everyone, and I think 2 hours is more than long enough to decide whether you'd want to refund or not. Try this.",1,True,1689631976,1689747122,76561198232167084,634,0,False,False,True,0,0,0,0.5,3817,long,40
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,143307534,english,"hype game where you get to go fast and kick ppls ass with guns and sum magic if you find it, as long as you don't die like a loser before you get to that point, but you can always try again
if you put Eventide Sigil on steam, i'll buy it",1,True,1691049284,1691049284,76561197991181056,148,0,False,False,True,0,3,0,0.4788732230663299,237,medium,41
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,147416203,english,"Perfectly flawed and wonderfully vague. Go girl, give me less, I love it.",1,True,1696147159,1696147159,76561198014838229,801,0,False,False,False,0,1,0,0.5,73,short,42
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,148062484,english,"cool weird game, slightly incomprehensible but clearly has a lot of vision behind it",1,True,1697090758,1697090758,76561198026334083,488,0,False,False,False,0,1,0,0.5238095521926879,84,short,43
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,154467918,english,"I am certain this is a fantastic game for a certain kind of player. I am not that kind of player. I just find the trial-and-error gameplay infuriating: try something, die, restart. Go somewhere, die, restart. Open a random door, get eaten by rats, restart. 
If you've got a lot of patience and like mystery, you might find this enjoyable. For me, I can't stand it. 
I do have to mention the FANTASTIC vibes the game creates. If you're a fan of urban exploration, you might want to pick this up just for the atmosphere alone.",0,False,1703611413,1703611413,76561198045479630,22,0,False,False,True,0,1,0,0.5,524,long,44
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,155198577,english,"Weird as heck but really fun! My one big piece of advice to anyone starting out playing- don't be afraid to cause some havoc! I'm sure it's possible to beat the game without getting a lot of people killed by random monsters, but I sure as heck didn't manage it, lol",1,True,1704339827,1704339827,76561197983591026,597,0,False,False,True,0,0,0,0.5,265,medium,45
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,157458198,english,"Do you think hell is hereditary? Like, do we pass this on to each other?",1,True,1706929299,1706983359,76561198043559366,282,0,False,False,True,0,0,0,0.5,72,short,46
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,168584048,english,"A very interesting experience, one I know I need to come back to another time. Question though, has anyone found The Fool?",1,True,1719739293,1719739293,76561198040924942,337,0,False,False,True,0,1,0,0.52173912525177,122,medium,47
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,172483692,english,"Oleander Garden's games are interesting because their particular brand of obtuse design rides a fine line between intentionality and facade. I love obtuse games, but there's a level of finesse that needs to be struck for the mechanics to feel engaging and rewarding as you uncover them - if you fumble this, your game risks appearing shallow because those obtuse mechanics don't show themselves and players don't know where to seek them out and experiment with them, so they stick to the safety of what they know (wander around, pick things up, loop through areas to see if anything's changed). To describe Harlequin Fair as ""Vampire the Masquerade x KittyHorrorShow x Pathologic"" does it a huge disservice because in the end, it's not really like any of those things unless you count the color palette as a direct reference, or the fact that there's plants in it and you can pick them to make potions, idk. Even the immersive inspirations don't chock up because most of them are ""guys will shoot other guys if there's shooting happening"" and ""you can place an explosive and detonate it later."" In reality, it's more like if Blood came out a few years later and someone made a mod for it that allows you to talk to some of the monsters and they say poetic things like ""is hell hereditary"" and then tell you where you might be able to find someone to shoot in order to steal their tarot card.

Oleander's games appear - and claim - to be deeper than the player is capable of knowing at first glance, or second or third, but (in my experience) they also don't take bold enough steps to provoke players into looking further than their initial reactions. This is the sad reality of being an indie artist, especially when making experimental work; the simple truth is that the average player WON'T look deeper unless provoked to. There are layers here, but either too many to understand *why* we should be playing the game in the first place, or too few to back up the promises made in the game's storefront descriptions. What I find in the core of Harlequin Fair is a game where you wander around looking for floating PNGs until you get bored and see what can be accomplished through violence. Turns out that violence IS the answer, but I still don't know what question it's answering - to continue the vague gameplay loop for a nondescript narrative? To test out the immersive systems that just kind of happen without my knowledge? To find items until the game gives me a win screen? I've had the same problem with a few other famous examples already, if the game doesn't ""get good until hour 30,"" and hour 30 is just more of the same, then why am I spending my time on it?

I hate that I've become jaded towards this sort of thing, given my excitement for this game specifically, and my proclivities towards punishing immersive experiences. Blame it on having a full-time job and a crisis of self? Oleander, if you're reading this, I apologize for disliking your piece of art that was tailor-made for me. I'm still keeping my eye on your portfolio and I cannot wait to see how you grow as an artist.",0,False,1724104585,1724104585,76561198234312580,206,0,False,False,True,0,28,0,0.7882803082466125,3101,long,48
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,176766975,english,"i've never been to toronto, so i assume this is what its like",1,True,1728578713,1728578713,76561198318964277,576,0,False,False,True,0,3,4,0.5516162514686584,61,short,49
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,180841989,english,"unfortunately, the game was a bit too dark to see much at all and caused too much eyestrain, and the game overall was a bit obtuse and lacking in UI accessibility or anything to make up for the clunky menus and general lack of polish",0,False,1732903842,1732904387,76561198958504983,15,0,False,False,True,1,0,0,0.5,233,medium,50
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,184150384,english,Unplayable. An absolutely unique game because it doesn't have a mouse sensitivity setting. Devs must be very high iq lmao,0,False,1735504107,1735504107,76561198385889990,17,0,False,False,True,0,5,0,0.4731502830982208,121,medium,51
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,187812706,english,mouse accel enabled by default + no mouse sensitivity settings = instant refund,0,False,1739452752,1739452752,76561198047024852,13,0,False,False,True,0,3,0,0.4806210696697235,79,short,52
4,bottom,1555650,HEXCRAFT: Harlequin Fair,25057,15332,3.471894,55,189469451,english,"Esoteric micro rpg for the girls

The game basically encourages you to murder hobo by being able to kill and rob storekeepers infinitely.
Sometimes you go into a area and there just be a demon or werewolf killing everyone for some reason.
I couldn't figure out how to finish it but its really interesting discovering stuff and trying to figure it out.

Would get gunned down by vampires again",1,True,1741211425,1741211425,76561199469965712,456,0,False,False,True,0,4,0,0.5577000379562377,392,long,53
