pairIndex,type,appid,name,rankAcceptance,rankFiltered,acceptanceScore,totalEnglishReviews,reviewId,language,review,isPositive,voted_up,timestamp_created,timestamp_updated,authorSteamId,playtime_forever,playtime_last_two_weeks,received_for_free,written_during_early_access,steam_purchase,comment_count,votes_up,votes_funny,weighted_vote_score,charLen,lengthBucket,sampleIndexWithinApp
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,10655915,english,Great game for all those who love subsims,1,True,1403429826,1403429826,76561198014097806,4254,0,False,False,True,0,0,0,0.4854368865489959,41,short,11
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,11611591,english,"This game is so heavily bugged, it's only very hardly enjoyable... I played SH II and SH III to great lengths but despite its brilliant graphic appearance SH V just cannot live up to the legacy. Total waste of money imho",0,False,1407569978,1407569978,76561197998794741,2588,0,False,False,True,0,2,0,0.4737504124641418,220,medium,12
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,11802827,english,"I've logged a lot of hours on this game, so I hope what i've got to say doesn't fall on deaf ears here.  Suffice to say, its worth the purchase, so long as you are committed to modding the game and spending some time getting to know the subsim community. 

 If you're not up for that, you're not prepared to be a successful submarine sim captain.  All this game will give you is grief. 

On the other hand, if you take the time and install the mods (which is more fun than you might think), you're going to be rewarded with an experience so memorable and immersive you'll be hard pressed to find the same sort of satisfaction in other games.",1,True,1408601204,1408601204,76561197978706193,14493,0,False,False,True,0,0,0,0.5,641,long,13
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,12130245,english,This pile that they call a game doesn't even work. Don't waste your time or money.,1,True,1410971090,1410971090,76561198050283305,434,0,False,False,True,0,0,0,0.5,82,medium,14
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,12379500,english,"This game could have been amazing if ubisoft sticked with updating and patching it. When I first started playing it i was blown away by all the fancy new things. Then the game crashed, then it crashed again, then again. So I burned if off my harddrive in frustration at ubisoft for not fixing it. Heck at least there aren't any microtransactions in it.",0,False,1412533324,1412533324,76561198068892591,4272,0,False,False,True,0,8,0,0.5545515418052673,352,long,15
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,12647929,english,this game doesnt even work. take it off the store,0,False,1414356679,1414356679,76561198022959281,971,0,False,False,True,0,6,0,0.4659364819526672,49,short,16
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,13247590,english,i have attempted to start the game but my uplay will not allow it... i am very frustrated and want a refund for my game,1,True,1417841390,1417841390,76561198162463052,31,0,False,False,True,1,1,0,0.4537281990051269,119,medium,17
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,13523334,english,"I do recommend this game but with a MAJOR Caveat. It Can be a pain in the butt to implement.

I run windows 8.1 on a pretty powerful gaming PC 

Bought this game as part of a package deal with SH3 & SH4  Both of those work great right after downloading.  SH5 can be a dud. It REQUIRES an internet update program be running when you launch the game (at least once) That program has caused problems for countless people. (Really, I didn't count them!) 

I've watched the game in you-tube let's play videos and would really love to try it but so far all attempts at remediating the problems (even following long checklists on subsim.com) have given me no joy. 


I did FINALLY get the game to play. All I had to do was...

Report problem to Ubisoft and plead for help there and in the subsim.com boards, then...

1) Uninstall the Ubisoft Game Launcher from the Control Panel
2) Go to Program (x86) folder and deleted the Ubisoft Folder containing the Game Launcher Folder
3) Run Registry Cleaner & Reboot the system
4) Down-load a new Game Launcher from here:
http://forums.ubi.com/showthread.php/675733-Ubisoft-Game-Launcher-Download-Forums
5) Reinstall the Game launcher
6) Go to the Game Launcher folder & Open the folder and go to the 1st Game Launcher .exe application icon and run as administrator (disabling the proxy option)
7) Enter my validation code and got an ubisoft screen with Play Silent Hunter 5 prominently featured in the center .

8) Go to the Steam/SteamApps/Common/SilentHunter5 folder and 
Rightclick on SH5.exe then choose Compatibilty Tab then set the X on ""Disable scaling on High DPI) worked like a dream. (just for good measure I also ticked the box about ""run as admin"")

Easy Peasy! Now why didn't I do that right the first time?

As to the game-play itself. Life aboard a submarine was tough. This game simulates that. Many may find gameplay to be repetetive at points and at other otherpoints very uneventful. If you're like me you may get just as much enjoyment out of watching others play (hopefully with the boring bits cut out) as from playing it yourself.",1,True,1419259239,1423039128,76561198103468164,25433,0,False,False,True,0,0,0,0.5,2089,long,18
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,13581354,english,"This game was at first the best in the series and the action was good however this was before the introduction of the Uni player element by uni-soft means that 
I have been unable to play within Steam player I purchased the game within steam and have no other copy rebooting  uninstalling and re-install have no sorted the problem. Steam have not sorted the problem and should not now be saling the game as it can't be played.
Save money purchase SHIII and just install on your computer.",0,False,1419478079,1419478079,76561198008340178,15012,0,False,False,True,0,1,1,0.5192911028862,487,long,19
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,14599902,english,Waste of money. SH3 is better and SH4 is better with as good graphics......,0,False,1424633339,1424633339,76561198006171653,498,0,False,False,True,0,0,0,0.5,75,short,20
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,14768994,english,долго парился но все теперь ок,1,True,1425699709,1425699709,76561198183483718,5949,0,False,False,True,0,0,0,0.5,30,short,21
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,15159456,english,Never buy this unless you want to pay 10$ for A broken launcher and less disk space. Why steam lets them sell there broken games on here is beyond me. makeing steam look like a cash cow of crap!~,0,False,1427917476,1427917476,76561198063360451,90,0,False,False,True,0,0,0,0.5,195,medium,22
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,15171173,english,"I can't even play it. Ubisoft decided it was best to develop ""Uplay"", a Ubisoft-branded Steam-ripoff. You can't play this game without logging in with Uplay. Even if you then begrudgingly try to make a fucking Uplay account, the fucking program just dies in front of your eyes before you can register a fucking account.

Really, Ubisoft? Extorting my fucking email so you can send me fucking newsletters each week is more important for you than me actually getting to play the fucking game I fucking paid you for? Die in a fire.",0,False,1427991168,1427991168,76561198073993765,280,0,False,False,True,0,0,0,0.5,528,long,23
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,15215927,english,THIS GAME IS A PIECE OF SHIT!!!!!!!!!!!!!!!!!!!!!,0,False,1428225453,1455654274,76561197984011778,839,0,False,False,True,1,3,4,0.3924476504325866,49,short,24
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,16033810,english,"Great game if you have a great amount of patience. Most people dislike the game because of the boredom. At certain parts, however, it is extremely intense.",1,True,1432782711,1432782711,76561198083276557,3652,0,False,False,True,0,4,1,0.4985148608684539,155,medium,25
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,16066677,english,"dear ubisoft
....................../´¯/) 
....................,/¯../ 
.................../..../ 
............./´¯/'...'/´¯¯`·¸ 
........../'/.../..../......./¨¯\ 
........('(...´...´.... ¯~/'...') 
.........\.................'...../ 
..........''...\.......... _.·´ 
............\..............( 
..............\.............\..
",0,False,1432940324,1432940324,76561198046910654,370,0,False,False,True,0,1,1,0.49220672249794,329,long,26
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,16431914,english,"With a little bit of work this game could have been flawless, with a few dlcs / continued support it would have rocked your boat.. Sadly in it's current state it is both broken and annoying but still fun. I will reccomend it with a 5/10",1,True,1434414986,1434414986,76561197962885274,8518,0,False,False,True,0,2,1,0.4824278950691223,236,long,27
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,17018696,english,This game is unplayable.,0,False,1436743472,1436743472,76561198021695711,584,0,False,False,True,0,6,0,0.5071883201599121,24,short,28
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,17278325,english,"Game is totally broken. Had to buy a disc version to get the community patch working since Ubi won't fix it. Even then it's still buggy and problematic. 

Shame on Ubisoft for releasing such a broken piece of shit.",0,False,1438156819,1438156819,76561198005768372,9252,0,False,False,True,0,0,0,0.5,214,medium,29
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,18605415,english," this game is hogwash, it wont let me,my 3 cousins or even my Friend on, dont buy this piece of crap, it crashes on start up for any PC that isnt made for Super Motherboard,High quality,gaming PCs(no Pc that is cheaper than $1200)",0,False,1445456883,1445456883,76561198205441328,508,0,False,False,True,0,0,0,0.5,230,medium,30
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,18626913,english,"I would love to recommend this game, In fact I have waited over 4 years after purchase to write my review in the hopes that it would actually be fixed. 

The game itself is broken by UBISOFTs own UPlay making the game think that it was pirated! You can load the game but one of the major progress makers will not fill thus making the vanilla game unplayable. 

Modding community has done fantastic job in making this game what it should be but I still would love to tell you to go buy this now. If Ubisoft were supporting it AT ALL maybe I would be able to say something but as it goes, go get yourself Silent hunter 4 or silent hunter 3 and avoid this particular release.",0,False,1445528608,1445528608,76561198007067096,2880,0,False,False,True,0,1,0,0.5040577054023742,672,long,31
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,18975550,english,"It's hard to find a decent military sim outside of Arma, but this really hits the mark.",1,True,1447097603,1447097603,76561198056408558,4744,0,False,False,True,0,1,1,0.5,87,medium,32
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,19173746,english,"I LOVE THIS GAME, i dont know why people hate this game maybe its because im not ""Born"" with the earlier games, because this game rocks the graphics are amazing and the gameplay is faboulous... But maybe like i said, its because i havnt played the other games cuz i think this game is 11/10",1,True,1448027115,1448027115,76561198041796005,2961,0,False,False,True,0,1,1,0.5,290,long,33
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,20864839,english,"how do get a cod 
",0,False,1454218576,1454218576,76561198191225558,183,0,False,False,True,0,1,0,0.4794520437717437,18,short,34
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,20961981,english,"This game is a huge disappointment, the graphics are beautiful, i love being able to free walk all over the sub, however everything else about this game is broken. You have to mod it just to finish the game(this is the tonnage bar bug thing, pretty much doesn't count any ship you knock down) and then the mods pretty much mess the game up even more with MORE bugs to deal with, now you have to spend hours figuring out which mods don't work with other mods and the order you have to install them all and you need a boat load of mods to fix this P.O.S. Having the steam version means more hoops to jump through  to get all the mods/fixes to work and you have no idea if that fix even works 100%. The UI outta the box is horrible, of coruse you have to mod that too and that doesn't work half the time and Guess what? MORE BUGS!

If you do buy this game, save yourself some trouble and get the boxed DvD version but i recommend you stay away from this one and get the 3rd or even the 4th one",0,False,1454645014,1454707543,76561197969354764,1844,0,False,False,True,1,1,0,0.5,990,long,35
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,21114457,english,always fun to just relax and shoot ships. fun.,1,True,1455145231,1455145231,76561197979229205,4181,0,False,False,True,0,0,0,0.5,46,short,36
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,21237349,english,It doesnt work it always says something about an error Ive seen it its cool  but i cant play it,0,False,1455565222,1455565222,76561198087828501,670,0,False,False,True,0,0,0,0.5,95,medium,37
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,22508486,english,"Utter garbage... Requires ubisoft's clunky drm to play, even on steam!  Should you be reinstalling this game and have forgotten your uplay password, the ""recover password"" link leads to a broken link.  Don't buy.",0,False,1461028030,1461028030,76561198006687159,1898,0,False,False,True,0,6,0,0.5499340891838073,212,medium,38
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,23267318,english,I CANT PLAY IT MAKE A BETTER VERSION,0,False,1464506276,1464506276,76561198101376910,79,0,False,False,True,0,0,0,0.5,36,short,39
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,23289936,english,Cant get it to run because of ubisoft issues with connecting for authentication. That said it is a great game but not as good as the benchmark Silent Hunter 3. With all the mods etc that can be applied to Silent Hunter 3 I would go and buy that one and apply the Mega mods and you will have a shiny nice game for a fraction of the cost here.,0,False,1464612050,1464612050,76561197990597496,3437,0,False,False,True,0,3,0,0.5061568021774291,341,long,40
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,23687606,english,Idk why there is so much negativity surrounding this game..its fucking cool 10/10,1,True,1466524081,1466524081,76561198040681775,303,0,False,False,True,0,0,0,0.4951774179935455,81,medium,41
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,23943431,english,"Most people fuss over the glitches and crashes, i fixed both problems and the game works fine. I love Slient Hunter 5 due to the graphics, and the internal gameplay. Actually being the captian and walking around the uboat watching them reload the torpedos and cooking is just awsome. 10/10",1,True,1467255878,1467255878,76561198101510759,1627,0,False,False,True,0,1,0,0.4983221590518951,289,long,42
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,24885603,english,"it wont even load up on my PC if i could get a refund belive me i would,its not worth the money.",0,False,1471097795,1471097795,76561198305803710,974,0,False,False,True,0,1,0,0.4761904776096343,96,medium,43
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,24901031,english,"well I dont know as the game does not start up. It says checking for up dates and then a box comes up say it cant log in or something like that, so I would have to say no, I wil not recommend this game to my friends till ubisoft can fix the log in. and yes, I feel as if I was ripped off by ubisoft.",0,False,1471140289,1471140289,76561198064142830,411,0,False,False,True,0,2,0,0.5,299,long,44
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,26275547,english,Great game but now the game don´t start..,1,True,1477687627,1506861326,76561198300422475,1214,0,False,False,False,0,0,0,0.5,41,short,45
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,28404971,english,"Some nice ideas and graphics are ok, but it is buggy as ****. You will face a nice first campaign but it might happen pretty fast: you are not able to proceed because of a bug in mission saving. It is unbelievable how many times I needed to reload and even restart the game so the real accomplished mission stats where ""approved by the game"". Like others said before me, the developers do not care about the players at all. Ridiculous: you need to use ubisoft launcher with login etc. in order to play the game you bought here. A waste of time!",0,False,1481896053,1481896053,76561198041792981,5924,0,False,False,True,0,1,0,0.5,544,long,46
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,29393250,english,"youre better off buying anything other then the steam version, the vanilla campaign is broken & it'll be easier to mod this way.",1,True,1484989988,1484989988,76561198048239068,8547,0,False,False,True,0,3,0,0.4855147302150726,128,medium,47
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,29921547,english,"DON'T BUY THIS GAME. SO MANY BUGS. ITS A MUG UP !!!!!!! 
",0,False,1487082292,1487082292,76561198053530993,3941,0,False,False,True,0,7,0,0.5214813351631165,57,short,48
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,30107841,english,This game was a breath of freash air. I wasn't looking for it or a game like it but I saw it on sail(kek nautical pun) for like 5 dollars and my God it was money well spent. Its a unique game that can take hours out of your day.,1,True,1487800448,1487801290,76561198102082687,1708,0,False,False,True,0,3,1,0.482225626707077,228,long,49
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,30803768,english,Silent Hunter 3=9/10.Ubishit get their hands on it and turn it into their usual garbage.Utterly boring missions.Its got to the point where to see ubishit associated with a game guarantees I won't buy it.Worst scam company out there in gaming.,0,False,1490745505,1490745572,76561198031473295,4849,0,False,False,True,0,2,0,0.4722222387790679,242,long,50
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,31404377,english,The interface is confusing as hell. Silent Hunter 3 was the best version.,0,False,1493336656,1493336656,76561198031475441,62,0,False,False,True,0,1,0,0.4861111044883728,73,short,51
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,31550156,english,Impossible to play due to the error on startup. I'm glad I put a refund on this a month ago.,0,False,1493942953,1493942953,76561198310292134,11,0,False,False,True,0,2,0,0.5238095521926879,92,medium,52
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,33834151,english,"Steam with Silent Hunter 5 window 10

I carnt go at all  


",0,False,1501167666,1501167666,76561198135518422,863,0,False,False,True,0,2,0,0.5022624731063842,60,short,53
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,34070005,english,this is one of the most buggy games ive ever played i was on the deck gun under water just get the old ones,0,False,1502057862,1502057862,76561198118623293,566,0,False,False,True,1,7,1,0.5375541448593139,107,medium,54
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,34266226,english,"I bought SH5 on eBAY online version. Installed it and the UPLAY would not work on uBISOFT.. Okay..go to Steam and buy it for $9.99 and uninstall DVD version and install Steam dload. Same thing..the game will not go online due to launcher not working. Request REFUND from Steam - I don't have time for these work arounds posted in the discussion arena. 
I don't even see SH5 for sale on uBISOFT just version 3 and another??? Does THAT mean something?",0,False,1502841003,1502841003,76561198019870675,15,0,False,False,True,0,8,0,0.5722004771232604,449,long,55
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,35786243,english,"Have to install loads of crap software and give intrusive access into my google account just to play the damn game.
",0,False,1508212489,1508212489,76561197995024940,12,0,False,False,True,0,2,0,0.5040840506553649,116,medium,56
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,36337522,english,"I didn't have a problem running the game, not sure why other people are having issues. The only mention of uPlay is when it synchronizes saves online.

As for the game itself:

For people looking for some casual submarine fun I do NOT recommend this game, cold waters is better for that kind of experience. SH5 has issues that require some extra effort to work around, it's by no means a plug and play game.

For people looking for a hardcore u-boat simulation experience this game is a must have, but not in its vanilla state. The vanilla experience is watered down in comparison to SH4, but there are a ton of mods available through subsim.com which make it a great successor to SH4, especially if you're sick of / not particularly enthralled by the restrictive interactions in SH4. You'll find yourself wandering throughout the entire length of your ship throughout each of your patrols and it really plays into a sense of immersion that no other game offers. If you don't want to worry about compiling a list of mods, installing them correctly etc I would recommend the Wolves of Steel modpack which introduces a ton of high quality mods which greatly enhance the immersion and overall experience, but at the cost of a somewhat steep learning curve. I've spent dozens of hours trying to master my use of the various instruments and measurements to compile a correct torpedo solution to the point where i can usually hit about half of all the torpedoes I fire, but I'm still constantly improving. Steam says i've spent 20 hours playing but I had to take the game offline for a couple mods which require some more extensive tweaking, I'd estimate my play time to be over 100 hours as of the time of this review and it inspired me to spend another 50 hours studying WWII submarine warfare and torpedo solutions to improve my tonnage each patrol. If you're a hardcore warfare sim fan who fancies the idea of diving to excessive depths to avoid depth charges, silently sneaking in among the ranks of a massive escorted convoy in the dead of night, or straining every last watt out of your batteries to move into a mined harbor unseen to take out Royal Navy battleships, then this is the game for you, and for $10 it's hard to go wrong.

Tip: in the campaign selection screen type ""silentotto"" to unlock all the missions. I haven't the patience to complete an entire mission just yet as each spans the course of a year or more in game time, and from what I've heard there's some issues with the game counting your progress in a particular mission to complete it so if you're looking for some variety after a few long patrols you can explore some of the other campaign missions, each having some unique challenges of their own.",1,True,1510038905,1510038905,76561198049837288,2971,0,False,False,True,4,8,1,0.5885654091835021,2724,long,57
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,37103233,english,10/10 would let destroyers swim over me and salvo shoot the battleship they're guarding again.,1,True,1511450733,1511450733,76561198064355868,11282,0,False,False,True,0,1,0,0.4817987382411956,94,medium,58
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,38200439,english,Can't even play the game. get Error code 1,0,False,1512883537,1512883537,76561198034749134,12,0,False,False,True,0,3,0,0.4702873528003692,42,short,59
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,39131404,english,"crap  eveyhting about this is crap  sh3 and sh4 vet  here,  this game is garbage  nothing works  controls are awfull   the only thing good are the visuals  i have to run all over the boat to do anything  crap its not worth the 3$ i paid 
",0,False,1515273250,1515273250,76561197982444722,147,0,False,False,True,0,2,0,0.4769297838211059,238,long,60
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,40124648,english,great game,1,True,1518783848,1518783848,76561198142390390,2228,0,False,False,True,0,0,0,0.4761904776096343,10,short,61
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,41044762,english,Waste of money - does not work - and Steam knows this. Should not be allowed to sell it in this condition.,0,False,1521990622,1521990622,76561198050421640,76,0,False,False,True,0,6,0,0.5374442934989929,106,medium,62
3,bottom,48110,Silent Hunter 5: Battle of the Atlantic,25061,15336,3.471863,1459,41361048,english,"An absolute pain to play using an AZERTY keyboard as all the keybindings are for QWERTY, no way to change the keybindings either unless you want to download more mods. The only way I could get the game to use a AZERTY keyboard is when I changed the language to German or French, which I don't speak. This one small thing ruined this game for me.",0,False,1523190056,1523190056,76561198000558743,161,0,False,False,True,0,0,0,0.5,345,long,63
