token,count,freq_per_1k
online,17,0.6653099561678146
trying,17,0.6653099561678146
handling,17,0.6653099561678146
steam,17,0.6653099561678146
parts,17,0.6653099561678146
huge,17,0.6653099561678146
many,17,0.6653099561678146
wheels,17,0.6653099561678146
back,17,0.6653099561678146
however,17,0.6653099561678146
customisation,17,0.6653099561678146
annoying,17,0.6653099561678146
option,16,0.6261740763932373
own,16,0.6261740763932373
here,16,0.6261740763932373
real,16,0.6261740763932373
take,16,0.6261740763932373
put,16,0.6261740763932373
try,16,0.6261740763932373
once,16,0.6261740763932373
looks,16,0.6261740763932373
alot,16,0.6261740763932373
track,16,0.6261740763932373
body,16,0.6261740763932373
always,16,0.6261740763932373
unlock,16,0.6261740763932373
already,16,0.6261740763932373
point,16,0.6261740763932373
ll,16,0.6261740763932373
super,16,0.6261740763932373
enough,16,0.6261740763932373
using,16,0.6261740763932373
wish,15,0.58703819661866
realistic,15,0.58703819661866
20,15,0.58703819661866
less,15,0.58703819661866
paywall,15,0.58703819661866
review,15,0.58703819661866
corsa,15,0.58703819661866
those,15,0.58703819661866
each,15,0.58703819661866
tracks,15,0.58703819661866
who,15,0.58703819661866
etc,15,0.58703819661866
setup,15,0.58703819661866
issues,15,0.58703819661866
exhaust,15,0.58703819661866
definitely,14,0.5479023168440826
100,14,0.5479023168440826
tune,14,0.5479023168440826
why,14,0.5479023168440826
progress,14,0.5479023168440826
away,14,0.5479023168440826
bought,14,0.5479023168440826
sim,14,0.5479023168440826
down,14,0.5479023168440826
yes,14,0.5479023168440826
lots,14,0.5479023168440826
tandem,14,0.5479023168440826
traffic,14,0.5479023168440826
edit,13,0.5087664370695053
able,13,0.5087664370695053
enjoy,13,0.5087664370695053
start,13,0.5087664370695053
issue,13,0.5087664370695053
turn,13,0.5087664370695053
grindy,13,0.5087664370695053
seems,13,0.5087664370695053
either,13,0.5087664370695053
did,13,0.5087664370695053
bugs,13,0.5087664370695053
ok,13,0.5087664370695053
making,12,0.469630557294928
goes,12,0.469630557294928
horrible,12,0.469630557294928
save,12,0.469630557294928
sure,12,0.469630557294928
until,12,0.469630557294928
chill,12,0.469630557294928
am,12,0.469630557294928
anything,12,0.469630557294928
us,12,0.469630557294928
almost,12,0.469630557294928
stuff,12,0.469630557294928
low,12,0.469630557294928
tr,12,0.469630557294928
custom,12,0.469630557294928
everything,12,0.469630557294928
progression,12,0.469630557294928
since,12,0.469630557294928
part,12,0.469630557294928
future,12,0.469630557294928
tried,12,0.469630557294928
again,12,0.469630557294928
doesn,12,0.469630557294928
gets,12,0.469630557294928
hit,12,0.469630557294928
selection,12,0.469630557294928
instead,12,0.469630557294928
straight,12,0.469630557294928
weird,12,0.469630557294928
feedback,12,0.469630557294928
such,12,0.469630557294928
spent,11,0.43049467752035064
ive,11,0.43049467752035064
small,11,0.43049467752035064
itself,11,0.43049467752035064
especially,11,0.43049467752035064
fixed,11,0.43049467752035064
h1,11,0.43049467752035064
doing,11,0.43049467752035064
earn,11,0.43049467752035064
complete,11,0.43049467752035064
quite,11,0.43049467752035064
top,11,0.43049467752035064
high,11,0.43049467752035064
sale,11,0.43049467752035064
fine,11,0.43049467752035064
sense,11,0.43049467752035064
overdrift,10,0.3913587977457733
plus,10,0.3913587977457733
pick,10,0.3913587977457733
anyone,10,0.3913587977457733
else,10,0.3913587977457733
learn,10,0.3913587977457733
found,10,0.3913587977457733
extremely,10,0.3913587977457733
become,10,0.3913587977457733
mechanics,10,0.3913587977457733
highly,10,0.3913587977457733
50,10,0.3913587977457733
let,10,0.3913587977457733
didn,10,0.3913587977457733
events,10,0.3913587977457733
perfect,10,0.3913587977457733
amount,10,0.3913587977457733
editor,10,0.3913587977457733
day,10,0.3913587977457733
find,10,0.3913587977457733
ability,10,0.3913587977457733
between,10,0.3913587977457733
repair,10,0.3913587977457733
30,10,0.3913587977457733
easier,10,0.3913587977457733
slow,10,0.3913587977457733
yet,10,0.3913587977457733
music,10,0.3913587977457733
probably,10,0.3913587977457733
come,10,0.3913587977457733
these,10,0.3913587977457733
upgraded,10,0.3913587977457733
set,10,0.3913587977457733
takes,10,0.3913587977457733
fps,10,0.3913587977457733
dev,10,0.3913587977457733
honestly,9,0.352222917971196
level,9,0.352222917971196
boring,9,0.352222917971196
actually,9,0.352222917971196
dlcs,9,0.352222917971196
actual,9,0.352222917971196
everyone,9,0.352222917971196
reason,9,0.352222917971196
working,9,0.352222917971196
tires,9,0.352222917971196
empty,9,0.352222917971196
coming,9,0.352222917971196
available,9,0.352222917971196
demo,9,0.352222917971196
cannot,9,0.352222917971196
damage,9,0.352222917971196
visual,9,0.352222917971196
list,9,0.352222917971196
ui,9,0.352222917971196
screen,9,0.352222917971196
side,9,0.352222917971196
added,9,0.352222917971196
move,9,0.352222917971196
continue,9,0.352222917971196
problem,9,0.352222917971196
both,9,0.352222917971196
previously,9,0.352222917971196
before,9,0.352222917971196
absolutely,9,0.352222917971196
mode,8,0.31308703819661865
recommended,8,0.31308703819661865
opinion,8,0.31308703819661865
close,8,0.31308703819661865
locked,8,0.31308703819661865
grinding,8,0.31308703819661865
guys,8,0.31308703819661865
started,8,0.31308703819661865
pc,8,0.31308703819661865
solid,8,0.31308703819661865
desync,8,0.31308703819661865
angle,8,0.31308703819661865
isn,8,0.31308703819661865
choose,8,0.31308703819661865
experience,8,0.31308703819661865
pay,8,0.31308703819661865
create,8,0.31308703819661865
url,8,0.31308703819661865
spend,8,0.31308703819661865
join,8,0.31308703819661865
terrible,8,0.31308703819661865
idea,8,0.31308703819661865
similar,8,0.31308703819661865
through,8,0.31308703819661865
life,8,0.31308703819661865
next,8,0.31308703819661865
tier,8,0.31308703819661865
least,8,0.31308703819661865
crash,8,0.31308703819661865
features,8,0.31308703819661865
neon,8,0.31308703819661865
camera,8,0.31308703819661865
tho,8,0.31308703819661865
friend,8,0.31308703819661865
refund,8,0.31308703819661865
areas,8,0.31308703819661865
might,8,0.31308703819661865
25,8,0.31308703819661865
mouse,8,0.31308703819661865
main,8,0.31308703819661865
force,8,0.31308703819661865
lose,8,0.31308703819661865
kits,8,0.31308703819661865
paint,8,0.31308703819661865
said,8,0.31308703819661865
gonna,8,0.31308703819661865
lobby,8,0.31308703819661865
basic,8,0.31308703819661865
sideways,8,0.31308703819661865
needed,8,0.31308703819661865
speed,8,0.31308703819661865
brake,8,0.31308703819661865
roads,8,0.31308703819661865
isnt,7,0.2739511584220413
times,7,0.2739511584220413
liveries,7,0.2739511584220413
slide,7,0.2739511584220413
kinda,7,0.2739511584220413
couple,7,0.2739511584220413
care,7,0.2739511584220413
whole,7,0.2739511584220413
runs,7,0.2739511584220413
video,7,0.2739511584220413
type,7,0.2739511584220413
hour,7,0.2739511584220413
earned,7,0.2739511584220413
literally,7,0.2739511584220413
together,7,0.2739511584220413
smooth,7,0.2739511584220413
thought,7,0.2739511584220413
otherwise,7,0.2739511584220413
festival,7,0.2739511584220413
base,7,0.2739511584220413
wanted,7,0.2739511584220413
max,7,0.2739511584220413
toxic,7,0.2739511584220413
wall,7,0.2739511584220413
version,7,0.2739511584220413
year,7,0.2739511584220413
event,7,0.2739511584220413
fast,7,0.2739511584220413
multiple,7,0.2739511584220413
gaming,7,0.2739511584220413
short,7,0.2739511584220413
kick,7,0.2739511584220413
vroom,7,0.2739511584220413
tutorial,7,0.2739511584220413
run,7,0.2739511584220413
okay,7,0.2739511584220413
kind,7,0.2739511584220413
optimization,7,0.2739511584220413
help,7,0.2739511584220413
week,7,0.2739511584220413
id,7,0.2739511584220413
thats,7,0.2739511584220413
done,7,0.2739511584220413
pass,7,0.2739511584220413
bodykit,7,0.2739511584220413
refunded,7,0.2739511584220413
forward,7,0.2739511584220413
master,7,0.2739511584220413
barely,7,0.2739511584220413
theres,7,0.2739511584220413
two,7,0.2739511584220413
end,7,0.2739511584220413
improve,7,0.2739511584220413
line,7,0.2739511584220413
ffb,7,0.2739511584220413
g29,7,0.2739511584220413
mapping,7,0.2739511584220413
control,7,0.2739511584220413
considering,7,0.2739511584220413
average,7,0.2739511584220413
pro,6,0.234815278647464
lower,6,0.234815278647464
didnt,6,0.234815278647464
cheaper,6,0.234815278647464
under,6,0.234815278647464
personal,6,0.234815278647464
performance,6,0.234815278647464
currency,6,0.234815278647464
remove,6,0.234815278647464
realism,6,0.234815278647464
difficult,6,0.234815278647464
second,6,0.234815278647464
show,6,0.234815278647464
happen,6,0.234815278647464
odd,6,0.234815278647464
cheap,6,0.234815278647464
random,6,0.234815278647464
cons,6,0.234815278647464
damn,6,0.234815278647464
ill,6,0.234815278647464
compared,6,0.234815278647464
example,6,0.234815278647464
anymore,6,0.234815278647464
public,6,0.234815278647464
com,6,0.234815278647464
must,6,0.234815278647464
setting,6,0.234815278647464
optimized,6,0.234815278647464
our,6,0.234815278647464
current,6,0.234815278647464
stick,6,0.234815278647464
overpass,6,0.234815278647464
plays,6,0.234815278647464
direction,6,0.234815278647464
basically,6,0.234815278647464
sync,6,0.234815278647464
happy,6,0.234815278647464
lag,6,0.234815278647464
driver,6,0.234815278647464
place,6,0.234815278647464
starting,6,0.234815278647464
sometimes,6,0.234815278647464
hell,6,0.234815278647464
came,6,0.234815278647464
seconds,6,0.234815278647464
model,6,0.234815278647464
someone,6,0.234815278647464
variety,6,0.234815278647464
bodykits,6,0.234815278647464
aspect,6,0.234815278647464
personally,6,0.234815278647464
difference,6,0.234815278647464
logitech,6,0.234815278647464
doesnt,6,0.234815278647464
copy,6,0.234815278647464
completely,6,0.234815278647464
corner,6,0.234815278647464
left,6,0.234815278647464
lost,6,0.234815278647464
fact,6,0.234815278647464
seem,6,0.234815278647464
lacks,6,0.234815278647464
deck,6,0.234815278647464
outside,6,0.234815278647464
dead,6,0.234815278647464
adjust,6,0.234815278647464
last,6,0.234815278647464
seen,6,0.234815278647464
imo,6,0.234815278647464
story,6,0.234815278647464
further,6,0.234815278647464
alone,5,0.19567939887288666
hopefully,5,0.19567939887288666
keeps,5,0.19567939887288666
he,5,0.19567939887288666
possible,5,0.19567939887288666
expensive,5,0.19567939887288666
enjoyable,5,0.19567939887288666
crashes,5,0.19567939887288666
laptop,5,0.19567939887288666
running,5,0.19567939887288666
crazy,5,0.19567939887288666
oversteer,5,0.19567939887288666
wanna,5,0.19567939887288666
took,5,0.19567939887288666
sad,5,0.19567939887288666
true,5,0.19567939887288666
lowest,5,0.19567939887288666
problems,5,0.19567939887288666
changing,5,0.19567939887288666
color,5,0.19567939887288666
release,5,0.19567939887288666
simulator,5,0.19567939887288666
manually,5,0.19567939887288666
won,5,0.19567939887288666
others,5,0.19567939887288666
slowly,5,0.19567939887288666
playable,5,0.19567939887288666
half,5,0.19567939887288666
rating,5,0.19567939887288666
later,5,0.19567939887288666
beautiful,5,0.19567939887288666
style,5,0.19567939887288666
lack,5,0.19567939887288666
race,5,0.19567939887288666
unplayable,5,0.19567939887288666
lol,5,0.19567939887288666
tell,5,0.19567939887288666
shame,5,0.19567939887288666
fixes,5,0.19567939887288666
practice,5,0.19567939887288666
never,5,0.19567939887288666
decals,5,0.19567939887288666
tire,5,0.19567939887288666
pack,5,0.19567939887288666
included,5,0.19567939887288666
matter,5,0.19567939887288666
view,5,0.19567939887288666
cockpit,5,0.19567939887288666
fan,5,0.19567939887288666
changes,5,0.19567939887288666
rds,5,0.19567939887288666
title,5,0.19567939887288666
seeing,5,0.19567939887288666
worst,5,0.19567939887288666
tuned,5,0.19567939887288666
regular,5,0.19567939887288666
single,5,0.19567939887288666
stupid,5,0.19567939887288666
although,5,0.19567939887288666
major,5,0.19567939887288666
loss,5,0.19567939887288666
packs,5,0.19567939887288666
city,5,0.19567939887288666
haven,5,0.19567939887288666
satisfying,5,0.19567939887288666
interior,5,0.19567939887288666
figure,5,0.19567939887288666
unless,5,0.19567939887288666
potato,5,0.19567939887288666
worked,5,0.19567939887288666
ask,5,0.19567939887288666
buying,5,0.19567939887288666
broken,5,0.19567939887288666
handbrake,5,0.19567939887288666
edition,5,0.19567939887288666
combo,5,0.19567939887288666
000,5,0.19567939887288666
drivers,5,0.19567939887288666
improved,5,0.19567939887288666
wont,5,0.19567939887288666
except,5,0.19567939887288666
previous,5,0.19567939887288666
lobbies,5,0.19567939887288666
soon,5,0.19567939887288666
constantly,5,0.19567939887288666
crew,5,0.19567939887288666
vpn,5,0.19567939887288666
input,5,0.19567939887288666
comes,5,0.19567939887288666
research,5,0.19567939887288666
stickers,5,0.19567939887288666
host,5,0.19567939887288666
24,5,0.19567939887288666
months,4,0.15654351909830932
tunes,4,0.15654351909830932
hitting,4,0.15654351909830932
500,4,0.15654351909830932
multiplayer,4,0.15654351909830932
cuz,4,0.15654351909830932
saying,4,0.15654351909830932
rest,4,0.15654351909830932
40,4,0.15654351909830932
200,4,0.15654351909830932
built,4,0.15654351909830932
asseto,4,0.15654351909830932
changed,4,0.15654351909830932
hop,4,0.15654351909830932
cause,4,0.15654351909830932
besides,4,0.15654351909830932
transmission,4,0.15654351909830932
kit,4,0.15654351909830932
correctly,4,0.15654351909830932
earning,4,0.15654351909830932
mind,4,0.15654351909830932
circuit,4,0.15654351909830932
loving,4,0.15654351909830932
liked,4,0.15654351909830932
https,4,0.15654351909830932
groups,4,0.15654351909830932
released,4,0.15654351909830932
15,4,0.15654351909830932
enter,4,0.15654351909830932
zone,4,0.15654351909830932
download,4,0.15654351909830932
limited,4,0.15654351909830932
travel,4,0.15654351909830932
poor,4,0.15654351909830932
reviews,4,0.15654351909830932
sucks,4,0.15654351909830932
mod,4,0.15654351909830932
friendly,4,0.15654351909830932
negative,4,0.15654351909830932
sound,4,0.15654351909830932
vr,4,0.15654351909830932
somewhat,4,0.15654351909830932
dumb,4,0.15654351909830932
recent,4,0.15654351909830932
tandems,4,0.15654351909830932
alive,4,0.15654351909830932
700,4,0.15654351909830932
near,4,0.15654351909830932
blast,4,0.15654351909830932
load,4,0.15654351909830932
loading,4,0.15654351909830932
minutes,4,0.15654351909830932
ass,4,0.15654351909830932
t300rs,4,0.15654351909830932
polished,4,0.15654351909830932
score,4,0.15654351909830932
absolute,4,0.15654351909830932
configure,4,0.15654351909830932
critical,4,0.15654351909830932
swaps,4,0.15654351909830932
power,4,0.15654351909830932
massive,4,0.15654351909830932
touge,4,0.15654351909830932
moment,4,0.15654351909830932
purchase,4,0.15654351909830932
simple,4,0.15654351909830932
navigate,4,0.15654351909830932
lacking,4,0.15654351909830932
assist,4,0.15654351909830932
difficulty,4,0.15654351909830932
complain,4,0.15654351909830932
models,4,0.15654351909830932
liking,4,0.15654351909830932
likes,4,0.15654351909830932
enjoying,4,0.15654351909830932
allowed,4,0.15654351909830932
def,4,0.15654351909830932
tree,4,0.15654351909830932
bunch,4,0.15654351909830932
whatever,4,0.15654351909830932
stay,4,0.15654351909830932
fantastic,4,0.15654351909830932
expect,4,0.15654351909830932
brain,4,0.15654351909830932
easily,4,0.15654351909830932
mean,4,0.15654351909830932
job,4,0.15654351909830932
vinyl,4,0.15654351909830932
rear,4,0.15654351909830932
state,4,0.15654351909830932
user,4,0.15654351909830932
cinematic,4,0.15654351909830932
assists,4,0.15654351909830932
turning,4,0.15654351909830932
went,4,0.15654351909830932
within,4,0.15654351909830932
wich,4,0.15654351909830932
concept,4,0.15654351909830932
mobile,4,0.15654351909830932
nan,4,0.15654351909830932
ago,4,0.15654351909830932
meh,4,0.15654351909830932
playtime,4,0.15654351909830932
terms,4,0.15654351909830932
hate,4,0.15654351909830932
12,4,0.15654351909830932
bigger,4,0.15654351909830932
rather,4,0.15654351909830932
nearly,4,0.15654351909830932
explain,4,0.15654351909830932
starts,4,0.15654351909830932
addition,4,0.15654351909830932
proper,4,0.15654351909830932
check,4,0.15654351909830932
van,4,0.15654351909830932
exactly,4,0.15654351909830932
shop,4,0.15654351909830932
frustrating,4,0.15654351909830932
bother,4,0.15654351909830932
pros,4,0.15654351909830932
arrow,4,0.15654351909830932
keys,4,0.15654351909830932
window,4,0.15654351909830932
step,4,0.15654351909830932
stop,4,0.15654351909830932
locations,4,0.15654351909830932
spin,4,0.15654351909830932
cam,4,0.15654351909830932
navigation,4,0.15654351909830932
physic,4,0.15654351909830932
hand,4,0.15654351909830932
bring,4,0.15654351909830932
ruins,4,0.15654351909830932
upgrading,4,0.15654351909830932
correct,4,0.15654351909830932
rep,4,0.15654351909830932
spare,4,0.15654351909830932
waypoint,4,0.15654351909830932
pancakes,4,0.15654351909830932
wasn,3,0.117407639323732
ones,3,0.117407639323732
waiting,3,0.117407639323732
peak,3,0.117407639323732
uninstall,3,0.117407639323732
offline,3,0.117407639323732
overpriced,3,0.117407639323732
losing,3,0.117407639323732
aspects,3,0.117407639323732
street,3,0.117407639323732
saw,3,0.117407639323732
microtransactions,3,0.117407639323732
paid,3,0.117407639323732
wouldn,3,0.117407639323732
computer,3,0.117407639323732
mark,3,0.117407639323732
perfectly,3,0.117407639323732
hang,3,0.117407639323732
often,3,0.117407639323732
genre,3,0.117407639323732
extreme,3,0.117407639323732
micro,3,0.117407639323732
underrated,3,0.117407639323732
helped,3,0.117407639323732
owner,3,0.117407639323732
feeling,3,0.117407639323732
taste,3,0.117407639323732
modifications,3,0.117407639323732
layers,3,0.117407639323732
randomly,3,0.117407639323732
writing,3,0.117407639323732
credits,3,0.117407639323732
fully,3,0.117407639323732
ghost,3,0.117407639323732
diverse,3,0.117407639323732
table,3,0.117407639323732
discount,3,0.117407639323732
positive,3,0.117407639323732
steamcommunity,3,0.117407639323732
expectationchecklist,3,0.117407639323732
sadly,3,0.117407639323732
expected,3,0.117407639323732
pulled,3,0.117407639323732
roam,3,0.117407639323732
specific,3,0.117407639323732
collision,3,0.117407639323732
challenges,3,0.117407639323732
buttons,3,0.117407639323732
require,3,0.117407639323732
store,3,0.117407639323732
discussion,3,0.117407639323732
read,3,0.117407639323732
seriously,3,0.117407639323732
interesting,3,0.117407639323732
grab,3,0.117407639323732
challenging,3,0.117407639323732
shit,3,0.117407639323732
banger,3,0.117407639323732
helpful,3,0.117407639323732
ingame,3,0.117407639323732
exhausts,3,0.117407639323732
wings,3,0.117407639323732
smoke,3,0.117407639323732
quality,3,0.117407639323732
180,3,0.117407639323732
putting,3,0.117407639323732
lights,3,0.117407639323732
light,3,0.117407639323732
stable,3,0.117407639323732
continuing,3,0.117407639323732
unlocking,3,0.117407639323732
unlocked,3,0.117407639323732
solo,3,0.117407639323732
taken,3,0.117407639323732
till,3,0.117407639323732
gud,3,0.117407639323732
team,3,0.117407639323732
everybody,3,0.117407639323732
furidashi,3,0.117407639323732
mid,3,0.117407639323732
season,3,0.117407639323732
buggy,3,0.117407639323732
area,3,0.117407639323732
sliding,3,0.117407639323732
dogshit,3,0.117407639323732
mention,3,0.117407639323732
impossible,3,0.117407639323732
thru,3,0.117407639323732
told,3,0.117407639323732
lying,3,0.117407639323732
mess,3,0.117407639323732
per,3,0.117407639323732
yeah,3,0.117407639323732
insane,3,0.117407639323732
80,3,0.117407639323732
mechanic,3,0.117407639323732
puts,3,0.117407639323732
spots,3,0.117407639323732
god,3,0.117407639323732
leave,3,0.117407639323732
old,3,0.117407639323732
yourself,3,0.117407639323732
gain,3,0.117407639323732
impact,3,0.117407639323732
recently,3,0.117407639323732
large,3,0.117407639323732
quick,3,0.117407639323732
unlocks,3,0.117407639323732
extra,3,0.117407639323732
bumpers,3,0.117407639323732
seemed,3,0.117407639323732
inside,3,0.117407639323732
wants,3,0.117407639323732
trash,3,0.117407639323732
jump,3,0.117407639323732
styles,3,0.117407639323732
chore,3,0.117407639323732
offer,3,0.117407639323732
menus,3,0.117407639323732
supposed,3,0.117407639323732
weight,3,0.117407639323732
share,3,0.117407639323732
handle,3,0.117407639323732
supported,3,0.117407639323732
devices,3,0.117407639323732
missing,3,0.117407639323732
post,3,0.117407639323732
rack,3,0.117407639323732
entire,3,0.117407639323732
motorsport,3,0.117407639323732
hoping,3,0.117407639323732
bucks,3,0.117407639323732
imagine,3,0.117407639323732
higher,3,0.117407639323732
muffler,3,0.117407639323732
exit,3,0.117407639323732
clipping,3,0.117407639323732
paste,3,0.117407639323732
preset,3,0.117407639323732
competition,3,0.117407639323732
lil,3,0.117407639323732
chase,3,0.117407639323732
deluxe,3,0.117407639323732
customize,3,0.117407639323732
tap,3,0.117407639323732
honest,3,0.117407639323732
guess,3,0.117407639323732
updated,3,0.117407639323732
beam,3,0.117407639323732
idk,3,0.117407639323732
acts,3,0.117407639323732
ur,3,0.117407639323732
unfinished,3,0.117407639323732
mods,3,0.117407639323732
picking,3,0.117407639323732
necessary,3,0.117407639323732
improvement,3,0.117407639323732
confusing,3,0.117407639323732
gear,3,0.117407639323732
32,3,0.117407639323732
may,3,0.117407639323732
ruin,3,0.117407639323732
suggestions,3,0.117407639323732
g920,3,0.117407639323732
shifter,3,0.117407639323732
items,3,0.117407639323732
rims,3,0.117407639323732
route,3,0.117407639323732
swap,3,0.117407639323732
japan,3,0.117407639323732
finished,3,0.117407639323732
normal,3,0.117407639323732
aren,3,0.117407639323732
improvements,3,0.117407639323732
btw,3,0.117407639323732
totally,3,0.117407639323732
incredibly,3,0.117407639323732
thumbs,3,0.117407639323732
steer,3,0.117407639323732
thinking,3,0.117407639323732
ban,3,0.117407639323732
alright,3,0.117407639323732
pad,3,0.117407639323732
everytime,3,0.117407639323732
starter,3,0.117407639323732
important,3,0.117407639323732
atm,3,0.117407639323732
turbo,3,0.117407639323732
register,3,0.117407639323732
tag,3,0.117407639323732
comment,3,0.117407639323732
common,3,0.117407639323732
fill,3,0.117407639323732
standard,3,0.117407639323732
happens,3,0.117407639323732
youtuber,3,0.117407639323732
shill,3,0.117407639323732
youtubers,3,0.117407639323732
