token,count,freq_per_1k
ve,11,0.8825417201540436
experience,11,0.8825417201540436
times,11,0.8825417201540436
cool,11,0.8825417201540436
their,11,0.8825417201540436
take,11,0.8825417201540436
stage,11,0.8825417201540436
expecting,11,0.8825417201540436
missions,11,0.8825417201540436
quite,11,0.8825417201540436
got,11,0.8825417201540436
better,11,0.8825417201540436
main,11,0.8825417201540436
rex,10,0.8023106546854942
could,10,0.8023106546854942
way,10,0.8023106546854942
try,10,0.8023106546854942
hotline,10,0.8023106546854942
been,10,0.8023106546854942
point,10,0.8023106546854942
terrible,10,0.8023106546854942
people,10,0.8023106546854942
graphics,10,0.8023106546854942
see,10,0.8023106546854942
who,10,0.8023106546854942
am,10,0.8023106546854942
whole,10,0.8023106546854942
funny,9,0.7220795892169448
though,9,0.7220795892169448
things,9,0.7220795892169448
felt,9,0.7220795892169448
any,9,0.7220795892169448
little,9,0.7220795892169448
ending,9,0.7220795892169448
thing,9,0.7220795892169448
least,9,0.7220795892169448
mechanics,9,0.7220795892169448
characters,9,0.7220795892169448
look,9,0.7220795892169448
isn,9,0.7220795892169448
however,9,0.7220795892169448
something,9,0.7220795892169448
annoying,9,0.7220795892169448
worth,9,0.7220795892169448
feels,9,0.7220795892169448
previous,9,0.7220795892169448
stuff,9,0.7220795892169448
retro,9,0.7220795892169448
difficult,9,0.7220795892169448
complete,9,0.7220795892169448
sure,8,0.6418485237483953
made,8,0.6418485237483953
fc3,8,0.6418485237483953
power,8,0.6418485237483953
shoot,8,0.6418485237483953
plot,8,0.6418485237483953
actually,8,0.6418485237483953
either,8,0.6418485237483953
absolutely,8,0.6418485237483953
enjoyed,8,0.6418485237483953
maybe,8,0.6418485237483953
another,8,0.6418485237483953
replay,8,0.6418485237483953
action,8,0.6418485237483953
parts,8,0.6418485237483953
sometimes,8,0.6418485237483953
please,8,0.6418485237483953
work,8,0.6418485237483953
fans,8,0.6418485237483953
type,8,0.6418485237483953
voice,8,0.6418485237483953
simple,8,0.6418485237483953
ll,8,0.6418485237483953
review,8,0.6418485237483953
design,8,0.6418485237483953
track,8,0.6418485237483953
seems,8,0.6418485237483953
being,8,0.6418485237483953
uplay,8,0.6418485237483953
list,8,0.6418485237483953
did,7,0.561617458279846
interesting,7,0.561617458279846
based,7,0.561617458279846
vietnam,7,0.561617458279846
war,7,0.561617458279846
put,7,0.561617458279846
end,7,0.561617458279846
before,7,0.561617458279846
points,7,0.561617458279846
art,7,0.561617458279846
right,7,0.561617458279846
again,7,0.561617458279846
know,7,0.561617458279846
less,7,0.561617458279846
definitely,7,0.561617458279846
each,7,0.561617458279846
getting,7,0.561617458279846
many,7,0.561617458279846
thought,7,0.561617458279846
platformer,7,0.561617458279846
trying,7,0.561617458279846
loved,7,0.561617458279846
aesthetic,7,0.561617458279846
hard,7,0.561617458279846
might,7,0.561617458279846
without,7,0.561617458279846
segments,7,0.561617458279846
stages,7,0.561617458279846
kind,7,0.561617458279846
weird,7,0.561617458279846
liked,7,0.561617458279846
part,7,0.561617458279846
both,7,0.561617458279846
between,7,0.561617458279846
awesome,7,0.561617458279846
give,7,0.561617458279846
gun,7,0.561617458279846
able,7,0.561617458279846
pick,7,0.561617458279846
coming,7,0.561617458279846
beat,7,0.561617458279846
run,7,0.561617458279846
difficulty,7,0.561617458279846
minutes,7,0.561617458279846
together,7,0.561617458279846
multiplayer,7,0.561617458279846
dr,6,0.4813863928112965
name,6,0.4813863928112965
bd,6,0.4813863928112965
possible,6,0.4813863928112965
sequel,6,0.4813863928112965
spoiler,6,0.4813863928112965
rox,6,0.4813863928112965
wasn,6,0.4813863928112965
completely,6,0.4813863928112965
everything,6,0.4813863928112965
deal,6,0.4813863928112965
highly,6,0.4813863928112965
bomb,6,0.4813863928112965
does,6,0.4813863928112965
anything,6,0.4813863928112965
shooter,6,0.4813863928112965
bought,6,0.4813863928112965
player,6,0.4813863928112965
trial,6,0.4813863928112965
humor,6,0.4813863928112965
negative,6,0.4813863928112965
certain,6,0.4813863928112965
acting,6,0.4813863928112965
those,6,0.4813863928112965
final,6,0.4813863928112965
pros,6,0.4813863928112965
cons,6,0.4813863928112965
use,6,0.4813863928112965
mission,6,0.4813863928112965
reviews,6,0.4813863928112965
keep,6,0.4813863928112965
finish,6,0.4813863928112965
dlc,6,0.4813863928112965
perfect,6,0.4813863928112965
driving,6,0.4813863928112965
fantastic,6,0.4813863928112965
easy,6,0.4813863928112965
enough,6,0.4813863928112965
may,6,0.4813863928112965
value,6,0.4813863928112965
lots,6,0.4813863928112965
honestly,6,0.4813863928112965
riding,6,0.4813863928112965
awful,6,0.4813863928112965
drive,6,0.4813863928112965
jump,6,0.4813863928112965
disappointed,6,0.4813863928112965
idea,6,0.4813863928112965
looked,5,0.4011553273427471
left,5,0.4011553273427471
darling,5,0.4011553273427471
kids,5,0.4011553273427471
such,5,0.4011553273427471
makes,5,0.4011553273427471
slay,5,0.4011553273427471
help,5,0.4011553273427471
used,5,0.4011553273427471
cartoon,5,0.4011553273427471
mixed,5,0.4011553273427471
minecart,5,0.4011553273427471
issue,5,0.4011553273427471
added,5,0.4011553273427471
past,5,0.4011553273427471
wait,5,0.4011553273427471
super,5,0.4011553273427471
didn,5,0.4011553273427471
steam,5,0.4011553273427471
servers,5,0.4011553273427471
garbage,5,0.4011553273427471
worse,5,0.4011553273427471
hit,5,0.4011553273427471
enjoyable,5,0.4011553273427471
environments,5,0.4011553273427471
sound,5,0.4011553273427471
wouldn,5,0.4011553273427471
themed,5,0.4011553273427471
fast,5,0.4011553273427471
incredibly,5,0.4011553273427471
additions,5,0.4011553273427471
every,5,0.4011553273427471
actual,5,0.4011553273427471
control,5,0.4011553273427471
ones,5,0.4011553273427471
motorcycle,5,0.4011553273427471
entertaining,5,0.4011553273427471
waste,5,0.4011553273427471
biking,5,0.4011553273427471
solid,5,0.4011553273427471
must,5,0.4011553273427471
frustrating,5,0.4011553273427471
long,5,0.4011553273427471
done,5,0.4011553273427471
someone,5,0.4011553273427471
trails,5,0.4011553273427471
fc3bd,5,0.4011553273427471
fine,5,0.4011553273427471
jumping,5,0.4011553273427471
anyone,5,0.4011553273427471
mode,5,0.4011553273427471
skill,5,0.4011553273427471
yet,5,0.4011553273427471
spinoff,5,0.4011553273427471
addition,5,0.4011553273427471
couldn,5,0.4011553273427471
gimmicks,5,0.4011553273427471
add,5,0.4011553273427471
hell,5,0.4011553273427471
piece,5,0.4011553273427471
big,5,0.4011553273427471
secret,5,0.4011553273427471
evolution,5,0.4011553273427471
start,5,0.4011553273427471
normal,5,0.4011553273427471
cutscenes,4,0.32092426187419765
yes,4,0.32092426187419765
follow,4,0.32092426187419765
boy,4,0.32092426187419765
totally,4,0.32092426187419765
slayter,4,0.32092426187419765
12,4,0.32092426187419765
weren,4,0.32092426187419765
need,4,0.32092426187419765
amount,4,0.32092426187419765
glove,4,0.32092426187419765
ridiculous,4,0.32092426187419765
fps,4,0.32092426187419765
knew,4,0.32092426187419765
last,4,0.32092426187419765
smooth,4,0.32092426187419765
colors,4,0.32092426187419765
ass,4,0.32092426187419765
expected,4,0.32092426187419765
boring,4,0.32092426187419765
franchise,4,0.32092426187419765
crazy,4,0.32092426187419765
developers,4,0.32092426187419765
came,4,0.32092426187419765
absolute,4,0.32092426187419765
score,4,0.32092426187419765
decent,4,0.32092426187419765
explosions,4,0.32092426187419765
tier,4,0.32092426187419765
blast,4,0.32092426187419765
vehicle,4,0.32092426187419765
using,4,0.32092426187419765
becomes,4,0.32092426187419765
wonky,4,0.32092426187419765
verdict,4,0.32092426187419765
areas,4,0.32092426187419765
looking,4,0.32092426187419765
com,4,0.32092426187419765
side,4,0.32092426187419765
along,4,0.32092426187419765
vehicles,4,0.32092426187419765
presentation,4,0.32092426187419765
having,4,0.32092426187419765
pure,4,0.32092426187419765
various,4,0.32092426187419765
kinda,4,0.32092426187419765
enemy,4,0.32092426187419765
wacky,4,0.32092426187419765
guns,4,0.32092426187419765
cross,4,0.32092426187419765
find,4,0.32092426187419765
means,4,0.32092426187419765
huge,4,0.32092426187419765
glad,4,0.32092426187419765
offer,4,0.32092426187419765
character,4,0.32092426187419765
mean,4,0.32092426187419765
hope,4,0.32092426187419765
exactly,4,0.32092426187419765
certainly,4,0.32092426187419765
likely,4,0.32092426187419765
release,4,0.32092426187419765
basically,4,0.32092426187419765
campaign,4,0.32092426187419765
okay,4,0.32092426187419765
haven,4,0.32092426187419765
stupid,4,0.32092426187419765
crap,4,0.32092426187419765
nothing,4,0.32092426187419765
2d,4,0.32092426187419765
around,4,0.32092426187419765
similar,4,0.32092426187419765
looks,4,0.32092426187419765
depending,4,0.32092426187419765
set,4,0.32092426187419765
parody,4,0.32092426187419765
max,4,0.32092426187419765
enemies,4,0.32092426187419765
length,4,0.32092426187419765
second,4,0.32092426187419765
focus,4,0.32092426187419765
enjoy,4,0.32092426187419765
area,4,0.32092426187419765
gimmick,4,0.32092426187419765
god,4,0.32092426187419765
adds,4,0.32092426187419765
real,4,0.32092426187419765
clunky,4,0.32092426187419765
sorry,4,0.32092426187419765
theme,4,0.32092426187419765
let,4,0.32092426187419765
instead,4,0.32092426187419765
30,4,0.32092426187419765
bunch,4,0.32092426187419765
loving,4,0.32092426187419765
clone,4,0.32092426187419765
departure,4,0.32092426187419765
storyline,3,0.24069319640564826
gets,3,0.24069319640564826
song,3,0.24069319640564826
year,3,0.24069319640564826
roxanne,3,0.24069319640564826
colt,3,0.24069319640564826
communists,3,0.24069319640564826
yeah,3,0.24069319640564826
kill,3,0.24069319640564826
dragons,3,0.24069319640564826
man,3,0.24069319640564826
especially,3,0.24069319640564826
references,3,0.24069319640564826
franchises,3,0.24069319640564826
throughout,3,0.24069319640564826
synthwave,3,0.24069319640564826
waiting,3,0.24069319640564826
hopefully,3,0.24069319640564826
won,3,0.24069319640564826
proper,3,0.24069319640564826
else,3,0.24069319640564826
except,3,0.24069319640564826
finished,3,0.24069319640564826
somewhat,3,0.24069319640564826
artstyle,3,0.24069319640564826
doesnt,3,0.24069319640564826
original,3,0.24069319640564826
seen,3,0.24069319640564826
miss,3,0.24069319640564826
found,3,0.24069319640564826
vibrant,3,0.24069319640564826
80,3,0.24069319640564826
lighting,3,0.24069319640564826
filled,3,0.24069319640564826
synth,3,0.24069319640564826
racing,3,0.24069319640564826
reach,3,0.24069319640564826
once,3,0.24069319640564826
wish,3,0.24069319640564826
gave,3,0.24069319640564826
day,3,0.24069319640564826
rating,3,0.24069319640564826
https,3,0.24069319640564826
silly,3,0.24069319640564826
aspect,3,0.24069319640564826
floaty,3,0.24069319640564826
near,3,0.24069319640564826
challenge,3,0.24069319640564826
90s,3,0.24069319640564826
fuck,3,0.24069319640564826
bikes,3,0.24069319640564826
experimentation,3,0.24069319640564826
casual,3,0.24069319640564826
runs,3,0.24069319640564826
fact,3,0.24069319640564826
hate,3,0.24069319640564826
carry,3,0.24069319640564826
comes,3,0.24069319640564826
went,3,0.24069319640564826
otherwise,3,0.24069319640564826
dumb,3,0.24069319640564826
changes,3,0.24069319640564826
challenging,3,0.24069319640564826
shit,3,0.24069319640564826
line,3,0.24069319640564826
within,3,0.24069319640564826
shows,3,0.24069319640564826
nor,3,0.24069319640564826
unfortunately,3,0.24069319640564826
several,3,0.24069319640564826
jet,3,0.24069319640564826
boss,3,0.24069319640564826
seem,3,0.24069319640564826
fight,3,0.24069319640564826
button,3,0.24069319640564826
eyes,3,0.24069319640564826
writing,3,0.24069319640564826
sense,3,0.24069319640564826
twists,3,0.24069319640564826
making,3,0.24069319640564826
show,3,0.24069319640564826
tries,3,0.24069319640564826
standard,3,0.24069319640564826
smg,3,0.24069319640564826
problem,3,0.24069319640564826
improve,3,0.24069319640564826
animation,3,0.24069319640564826
come,3,0.24069319640564826
completed,3,0.24069319640564826
couple,3,0.24069319640564826
central,3,0.24069319640564826
leaderboards,3,0.24069319640564826
buying,3,0.24069319640564826
world,3,0.24069319640564826
said,3,0.24069319640564826
under,3,0.24069319640564826
always,3,0.24069319640564826
movement,3,0.24069319640564826
performance,3,0.24069319640564826
platform,3,0.24069319640564826
elements,3,0.24069319640564826
high,3,0.24069319640564826
unlock,3,0.24069319640564826
old,3,0.24069319640564826
inspired,3,0.24069319640564826
created,3,0.24069319640564826
order,3,0.24069319640564826
learn,3,0.24069319640564826
lost,3,0.24069319640564826
settings,3,0.24069319640564826
60,3,0.24069319640564826
playable,3,0.24069319640564826
frustrated,3,0.24069319640564826
vibe,3,0.24069319640564826
update,3,0.24069319640564826
compared,3,0.24069319640564826
issues,3,0.24069319640564826
hooks,3,0.24069319640564826
single,3,0.24069319640564826
face,3,0.24069319640564826
person,3,0.24069319640564826
horse,3,0.24069319640564826
none,3,0.24069319640564826
ugly,3,0.24069319640564826
course,3,0.24069319640564826
tell,3,0.24069319640564826
flashy,3,0.24069319640564826
own,3,0.24069319640564826
extremely,3,0.24069319640564826
rewards,3,0.24069319640564826
seriously,3,0.24069319640564826
lack,3,0.24069319640564826
record,3,0.24069319640564826
15,3,0.24069319640564826
20,3,0.24069319640564826
unless,3,0.24069319640564826
challenges,3,0.24069319640564826
paying,3,0.24069319640564826
alot,3,0.24069319640564826
whilst,3,0.24069319640564826
believe,3,0.24069319640564826
hour,3,0.24069319640564826
goes,3,0.24069319640564826
die,3,0.24069319640564826
sir,2,0.16046213093709882
entire,2,0.16046213093709882
sent,2,0.16046213093709882
redlynx,2,0.16046213093709882
imagine,2,0.16046213093709882
happened,2,0.16046213093709882
wrong,2,0.16046213093709882
children,2,0.16046213093709882
known,2,0.16046213093709882
films,2,0.16046213093709882
taking,2,0.16046213093709882
form,2,0.16046213093709882
general,2,0.16046213093709882
killstar,2,0.16046213093709882
understand,2,0.16046213093709882
saturday,2,0.16046213093709882
morning,2,0.16046213093709882
bag,2,0.16046213093709882
ground,2,0.16046213093709882
share,2,0.16046213093709882
miserable,2,0.16046213093709882
introduced,2,0.16046213093709882
later,2,0.16046213093709882
inner,2,0.16046213093709882
wants,2,0.16046213093709882
slightest,2,0.16046213093709882
key,2,0.16046213093709882
harder,2,0.16046213093709882
turn,2,0.16046213093709882
transport,2,0.16046213093709882
dead,2,0.16046213093709882
respawn,2,0.16046213093709882
instant,2,0.16046213093709882
mix,2,0.16046213093709882
crappy,2,0.16046213093709882
genre,2,0.16046213093709882
next,2,0.16046213093709882
killed,2,0.16046213093709882
title,2,0.16046213093709882
works,2,0.16046213093709882
deck,2,0.16046213093709882
mediocre,2,0.16046213093709882
janky,2,0.16046213093709882
infuriating,2,0.16046213093709882
100,2,0.16046213093709882
achievement,2,0.16046213093709882
motocross,2,0.16046213093709882
assed,2,0.16046213093709882
says,2,0.16046213093709882
code,2,0.16046213093709882
didnt,2,0.16046213093709882
leaderboard,2,0.16046213093709882
joke,2,0.16046213093709882
continuation,2,0.16046213093709882
banger,2,0.16046213093709882
years,2,0.16046213093709882
tasked,2,0.16046213093709882
empire,2,0.16046213093709882
although,2,0.16046213093709882
visually,2,0.16046213093709882
neon,2,0.16046213093709882
words,2,0.16046213093709882
rough,2,0.16046213093709882
supposed,2,0.16046213093709882
tunes,2,0.16046213093709882
effects,2,0.16046213093709882
rundown,2,0.16046213093709882
crashing,2,0.16046213093709882
kid,2,0.16046213093709882
aren,2,0.16046213093709882
adore,2,0.16046213093709882
spin,2,0.16046213093709882
offs,2,0.16046213093709882
today,2,0.16046213093709882
consider,2,0.16046213093709882
steamcommunity,2,0.16046213093709882
groups,2,0.16046213093709882
gimmicky,2,0.16046213093709882
nowhere,2,0.16046213093709882
money,2,0.16046213093709882
obviously,2,0.16046213093709882
early,2,0.16046213093709882
mind,2,0.16046213093709882
third,2,0.16046213093709882
bottom,2,0.16046213093709882
involve,2,0.16046213093709882
awkward,2,0.16046213093709882
modes,2,0.16046213093709882
wild,2,0.16046213093709882
recommending,2,0.16046213093709882
ranks,2,0.16046213093709882
goofy,2,0.16046213093709882
rank,2,0.16046213093709882
aside,2,0.16046213093709882
traditional,2,0.16046213093709882
until,2,0.16046213093709882
hoping,2,0.16046213093709882
crossover,2,0.16046213093709882
favorite,2,0.16046213093709882
tone,2,0.16046213093709882
unresponsive,2,0.16046213093709882
wow,2,0.16046213093709882
aesthetics,2,0.16046213093709882
varied,2,0.16046213093709882
twist,2,0.16046213093709882
fresh,2,0.16046213093709882
hardest,2,0.16046213093709882
hd,2,0.16046213093709882
total,2,0.16046213093709882
progress,2,0.16046213093709882
matter,2,0.16046213093709882
replaying,2,0.16046213093709882
till,2,0.16046213093709882
tried,2,0.16046213093709882
engine,2,0.16046213093709882
non,2,0.16046213093709882
higher,2,0.16046213093709882
wanted,2,0.16046213093709882
styles,2,0.16046213093709882
packing,2,0.16046213093709882
fights,2,0.16046213093709882
absurd,2,0.16046213093709882
change,2,0.16046213093709882
mostly,2,0.16046213093709882
jank,2,0.16046213093709882
speed,2,0.16046213093709882
reason,2,0.16046213093709882
playstyles,2,0.16046213093709882
unsatisfying,2,0.16046213093709882
section,2,0.16046213093709882
disjointed,2,0.16046213093709882
events,2,0.16046213093709882
shines,2,0.16046213093709882
packed,2,0.16046213093709882
remixes,2,0.16046213093709882
sounds,2,0.16046213093709882
conclusion,2,0.16046213093709882
narrative,2,0.16046213093709882
giving,2,0.16046213093709882
exaggerated,2,0.16046213093709882
addictive,2,0.16046213093709882
vaporwave,2,0.16046213093709882
completion,2,0.16046213093709882
liking,2,0.16046213093709882
refreshing,2,0.16046213093709882
already,2,0.16046213093709882
leave,2,0.16046213093709882
collection,2,0.16046213093709882
26,2,0.16046213093709882
throw,2,0.16046213093709882
bonus,2,0.16046213093709882
extreme,2,0.16046213093709882
lol,2,0.16046213093709882
community,2,0.16046213093709882
finding,2,0.16046213093709882
etc,2,0.16046213093709882
gives,2,0.16046213093709882
dont,2,0.16046213093709882
creative,2,0.16046213093709882
recomend,2,0.16046213093709882
universe,2,0.16046213093709882
bucks,2,0.16046213093709882
care,2,0.16046213093709882
rankings,2,0.16046213093709882
offers,2,0.16046213093709882
check,2,0.16046213093709882
word,2,0.16046213093709882
pc,2,0.16046213093709882
opinion,2,0.16046213093709882
tank,2,0.16046213093709882
backgrounds,2,0.16046213093709882
grade,2,0.16046213093709882
master,2,0.16046213093709882
hidden,2,0.16046213093709882
aim,2,0.16046213093709882
supports,2,0.16046213093709882
controller,2,0.16046213093709882
system,2,0.16046213093709882
1980,2,0.16046213093709882
decade,2,0.16046213093709882
mentioned,2,0.16046213093709882
dialogue,2,0.16046213093709882
account,2,0.16046213093709882
grades,2,0.16046213093709882
recommended,2,0.16046213093709882
dirt,2,0.16046213093709882
hilarious,2,0.16046213093709882
faults,2,0.16046213093709882
restart,2,0.16046213093709882
excellent,2,0.16046213093709882
below,2,0.16046213093709882
gtx,2,0.16046213093709882
masks,2,0.16046213093709882
allow,2,0.16046213093709882
replayability,2,0.16046213093709882
rated,2,0.16046213093709882
poorly,2,0.16046213093709882
satisfying,2,0.16046213093709882
balance,2,0.16046213093709882
fail,2,0.16046213093709882
twin,2,0.16046213093709882
alright,2,0.16046213093709882
biggest,2,0.16046213093709882
japan,2,0.16046213093709882
heavily,2,0.16046213093709882
usually,2,0.16046213093709882
due,2,0.16046213093709882
rest,2,0.16046213093709882
ninja,2,0.16046213093709882
takes,2,0.16046213093709882
finally,2,0.16046213093709882
lackluster,2,0.16046213093709882
ease,2,0.16046213093709882
cheap,2,0.16046213093709882
moments,2,0.16046213093709882
players,2,0.16046213093709882
commies,2,0.16046213093709882
features,2,0.16046213093709882
sucks,2,0.16046213093709882
btw,2,0.16046213093709882
lazy,2,0.16046213093709882
creating,2,0.16046213093709882
needed,2,0.16046213093709882
lives,2,0.16046213093709882
internet,2,0.16046213093709882
limited,2,0.16046213093709882
scrolling,2,0.16046213093709882
passable,2,0.16046213093709882
legit,2,0.16046213093709882
believable,2,0.16046213093709882
replaced,2,0.16046213093709882
talking,2,0.16046213093709882
motorbike,2,0.16046213093709882
others,2,0.16046213093709882
needs,2,0.16046213093709882
jetpacks,2,0.16046213093709882
unbearable,2,0.16046213093709882
pack,2,0.16046213093709882
common,2,0.16046213093709882
plays,2,0.16046213093709882
puts,2,0.16046213093709882
sadly,2,0.16046213093709882
pain,2,0.16046213093709882
job,2,0.16046213093709882
online,2,0.16046213093709882
fat,2,0.16046213093709882
pet,2,0.16046213093709882
maps,2,0.16046213093709882
yep,2,0.16046213093709882
saw,2,0.16046213093709882
everyone,2,0.16046213093709882
cup,2,0.16046213093709882
tea,2,0.16046213093709882
despite,2,0.16046213093709882
cheesy,2,0.16046213093709882
amusing,2,0.16046213093709882
itself,2,0.16046213093709882
execution,2,0.16046213093709882
polished,2,0.16046213093709882
customization,2,0.16046213093709882
ability,2,0.16046213093709882
quickly,2,0.16046213093709882
clear,2,0.16046213093709882
switches,2,0.16046213093709882
open,2,0.16046213093709882
vertical,2,0.16046213093709882
repetitive,2,0.16046213093709882
walking,2,0.16046213093709882
rambo,2,0.16046213093709882
walk,2,0.16046213093709882
moto,2,0.16046213093709882
pro,2,0.16046213093709882
beware,2,0.16046213093709882
realy,2,0.16046213093709882
sequences,2,0.16046213093709882
keys,2,0.16046213093709882
bits,2,0.16046213093709882
dollars,2,0.16046213093709882
middle,2,0.16046213093709882
weak,2,0.16046213093709882
fails,2,0.16046213093709882
stay,2,0.16046213093709882
surprised,2,0.16046213093709882
problems,2,0.16046213093709882
mixes,2,0.16046213093709882
11,2,0.16046213093709882
cut,2,0.16046213093709882
theres,2,0.16046213093709882
expert,2,0.16046213093709882
away,2,0.16046213093709882
stick,2,0.16046213093709882
trash,2,0.16046213093709882
sort,2,0.16046213093709882
exact,2,0.16046213093709882
extra,2,0.16046213093709882
ok,2,0.16046213093709882
oh,2,0.16046213093709882
us,2,0.16046213093709882
gonna,2,0.16046213093709882
editor,2,0.16046213093709882
tedious,2,0.16046213093709882
shame,2,0.16046213093709882
typical,2,0.16046213093709882
anti,2,0.16046213093709882
enjoying,2,0.16046213093709882
shoehorned,2,0.16046213093709882
doing,2,0.16046213093709882
acid,2,0.16046213093709882
trip,2,0.16046213093709882
farcry,2,0.16046213093709882
90,2,0.16046213093709882
http,2,0.16046213093709882
imgur,2,0.16046213093709882
png,2,0.16046213093709882
hey,1,0.08023106546854941
watch,1,0.08023106546854941
told,1,0.08023106546854941
sex,1,0.08023106546854941
scene,1,0.08023106546854941
cutscene,1,0.08023106546854941
continue,1,0.08023106546854941
defeats,1,0.08023106546854941
sloan,1,0.08023106546854941
omega,1,0.08023106546854941
force,1,0.08023106546854941
married,1,0.08023106546854941
named,1,0.08023106546854941
police,1,0.08023106546854941
2019,1,0.08023106546854941
fourth,1,0.08023106546854941
forgettable,1,0.08023106546854941
conversation,1,0.08023106546854941
development,1,0.08023106546854941
stated,1,0.08023106546854941
continues,1,0.08023106546854941
elizabeth,1,0.08023106546854941
alleged,1,0.08023106546854941
olds,1,0.08023106546854941
ludicrous,1,0.08023106546854941
examples,1,0.08023106546854941
human,1,0.08023106546854941
disguises,1,0.08023106546854941
herself,1,0.08023106546854941
ryback,1,0.08023106546854941
her,1,0.08023106546854941
humans,1,0.08023106546854941
standing,1,0.08023106546854941
dragornians,1,0.08023106546854941
corrupts,1,0.08023106546854941
swings,1,0.08023106546854941
him,1,0.08023106546854941
communism,1,0.08023106546854941
health,1,0.08023106546854941
ammunition,1,0.08023106546854941
butchered,1,0.08023106546854941
apc,1,0.08023106546854941
oftentimes,1,0.08023106546854941
alignment,1,0.08023106546854941
meet,1,0.08023106546854941
