pairIndex,type,appid,name,rankAcceptance,rankFiltered,acceptanceScore,reviewId,language,review,isPositive,voted_up,timestamp_created,timestamp_updated,authorSteamId,playtime_forever,playtime_last_two_weeks,received_for_free,written_during_early_access,steam_purchase,comment_count,votes_up,votes_funny,weighted_vote_score,charLen,totalEnglishReviews
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194587304,english,"I bought the game after seeing just a few screenshots. Some people may not like the style or how the game functions, but I can say I haven't played a game that actually made me laugh because of the dialogue. This game is clearly targeted toward people with a specific sense of humor, and I love the fever dream-esque theme. I'm always looking forward to what wild thing will happen next when I play. 

It is an old style RPG and whats so wrong with that? It adds to the charm. Controls are totally fine and there's no need to change it. Combat system is like any other RPG with some cool mechanics.

There is somewhat of a lack of enemy variety in the first two areas. It's funny, but it would really help if there were more variety.

The negative reviews boil down to people who're either:
A. Trash at video games
B. Clearly not the intended audience

It's pretty simple, If you love RPGs, funny and wild stuff, you'll enjoy yourself for sure.👍👍",1,True,1746859133,1746859133,76561199805279965,272,0,False,True,True,0,2,0,0.479242533445358276,946,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194496645,english,"the most controversial game on steam right now.
This game is wholesome, hot, and steamy.
It is viziepop's wet dream, aswell.
good art
can't get past first enemy can't kill crabs devs please fix I'm like a game journalist please
fix crabs
thanks I love you
make crabs better
make crabs less evil and make them say good things and not evil, terrible, despicable things please 😢",1,True,1746736035,1746736035,76561198951005112,34,0,False,True,False,1,1,1,0.467591732740402222,375,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194489037,english,"Let me tell you a story. It was a crisp Sunday morning.
I had just arrived home, and I was sittin out on my porch smokin a cigar.
It was the last cigar I had, so I wanted to make it count.
I was doin a pretty fine job of that until, for just a moment...
I let go of the cigar while it wasn't in my mouth.
The cigar fell out of my hand and on to the porch,
Where it rolled off into the grass.
Upon realising that I didn't have any more cigars...
I was mighty upset.
I didn't have enough time to hike 15 miles to the general store.
The thought of not havin a cigar simply terrified me.
I immediately fell into a deep depression,
Distraught that I wouldn't get to have a cigar.
Less than four hours later, in a fit of cigar withdrawal madness,
I pulled a silly stunt.
Grabbed my trusty piece, played russian roulette all by myself.
Till the grim reaper showed up, and poof!
Just like that, I waved bye-bye.",1,True,1746728006,1746728006,76561198106294723,1263,0,True,True,False,0,2,2,0.489047408103942871,903,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194393841,english,"I know this is an early access game, but even so, it's frustrating to encounter a game-breaking bug (infinite battles, as also reported by other users) after just 10 minutes of gameplay. The intro and tutorial were more than underwhelming, and the dialogue is simply bad. Sure, it's supposed to be edgy, but it just comes across as awkward/forced/cringe (pick for yourself).",0,False,1746597886,1746597886,76561198081804585,10,0,True,True,False,0,3,1,0.547211110591888428,374,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194367954,english,"Real brainrot. crab told me ""KYS"", and ofc i did it. This review was written by my fat cat.",1,True,1746557821,1746558167,76561199051206399,22,0,True,True,False,0,0,0,0.5,91,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194312340,english,"Well I have various thing to highlight about this game, all positive btw.

Easy and familiar game mechanics if you have played other more popular games before. Character designs are very original, well made and funni. Like who tf would imagine an Ubers' car wheels would be the eyes of a crab.

On the other hand, this games comforts me. I like how its a mix of absurdity of mature themes with a drip of serious lore.As a person who is dealing with thought stuff I find this a really good game concept which even reflects irl human behaivour. Lots of ppl tend to laugh at their own traumatic situations as a way to relief to avoid constant overwhelming.

Is it worth the money? 
I must admit that if I never saw a random local online article that promotes low price/ free games I would have never discovered Three Sisters. 
I obtained this game for free and must say that is worth paying for it keeping in mind such things as:
* Is a game made with dedication from an small team.
* Frequent updates/ bug fixes.
* More gameplay will come someday.

Overall I find this game kind of unique and entretaining. Its just a game with joking manners with no ""depth"" most of the times. This review is kinda long cuz I like to get philosophical about anything and try to find meanings where they dont exist lol.

Just a quick reminder, its not the games' fault if you ignored all the warnings and started crying cuz you double-clicked Enter after an Ubercrab tells you to kys.

PD: It would be cool to have point decorations, I want little Vibias all over my profile.

",1,True,1746477862,1746477862,76561197983048690,1276,0,True,True,False,3,1,0,0.503058075904846191,1558,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194242549,english,"Honestly I want to try and play this game but it makes it almost impossible to do so.  I get to the overworld and try to avoid the ubercrabs, which are literally the first enemies of the game and yet right before I can kill them they give up and run away, which then leads me back to the overworld, where my character spawns on them and starts the battle, where they run away again.  It is impossible for me to progress, I can't level up, I can't beat them cause they run away before I can.  I literally can not progress past the first encounter.  I know its not a skill issue because I hit great on every attack, they just run away and instantly go back into battle.  If this gets fixed I will gladly try playing again.",0,False,1746392246,1746392246,76561199366144819,17,0,True,True,False,0,5,1,0.606601357460021973,720,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194095524,english,interesting so far. real consequences. makes you pay attention in battles. read everything.,1,True,1746239462,1746239462,76561199211998374,344,0,False,True,False,1,1,1,0.5,91,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,194079273,english,"Interesting game, i love the goofiness and the unapologetic approach. 
I liked the fighting system (until it gives you a random 12 enemies at once and you have to wait for all of them to do their moves... Can be sped up / skipped?)
Interesting shop. Like, it's kinda cute. 

The story however, (i know its still an early access) but all i get from the story is that they're trying to find the other sisters? 
I need more background, a little lore if possible.

However, I'm a little satisfied that i managed to grind the game and think of a strategy of attack.

EDIT: FULLSCREEN PLEASE",1,True,1746219097,1746219132,76561198136360615,332,0,True,True,False,1,2,0,0.524537861347198486,585,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193467494,english,Absolute KINO,1,True,1745487471,1745487471,76561198043523495,360,0,True,True,False,0,2,0,0.541984736919403076,13,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193422353,english,yes,1,True,1745427954,1745427954,76561199805985889,25,0,False,True,False,0,1,0,0.523809552192687988,3,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193401760,english,gooner game,1,True,1745406412,1745406412,76561199228671774,46,0,True,True,False,0,0,0,0.476190477609634399,11,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193374964,english,I dont remember playing this game or what its about but i played it for 15 minutes apparently lol.,1,True,1745366357,1745366357,76561198086796541,15,0,False,True,False,0,1,1,0.467181473970413208,98,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193213647,english,This game is pretty sick.. I'll play it some more.. Thanks for hooking it up Dev! The music is good.,1,True,1745179013,1745179030,76561198088487177,12,0,True,True,False,0,1,0,0.523809552192687988,100,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193122958,english,"[h1]Thumbs up because I claimed it for free before April 4th, 2025.

I can't even make it past the first enemy. o.O

5/10[/h1]",1,True,1745087336,1745162257,76561198046675266,11,0,False,True,False,0,1,0,0.489795893430709839,126,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193059065,english,Cool game,1,True,1745018322,1745018322,76561198105561788,7,0,False,True,False,0,0,0,0.5,9,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193015241,english,not really fun game. 1/10,1,True,1744979222,1744979222,76561197996912854,35,0,False,True,False,0,0,0,0.5,25,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,193004815,english,Goofy ahh game bruv,1,True,1744966305,1744966305,76561199068440873,290,0,True,True,False,0,0,0,0.5,19,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192991372,english,"Gonna be honest, it's just not for me. The music sounded great so far. Reminded me of OFF a bit. The art looks neat (it's not AI generated for those wondering). Got past the tutorial. Fought a few enemies with only one attack with a skillbased ""click when the circle is smallest"" gimmick that didn't really change attack power or anything much. So basically just exchanged blows with intentionally annoying crabs that tell you to kys. One gave me a noose. haha nice. Get jumped by a gang of like 8 and are forced to fight them still having one attack. Nah, that sounds like a long slow and boring process. Use noose. Gameover. Realize there were no save points up until this point. Alt+F4. 

While I didn't have a good time with my time, I'm leaving a positive review because I know some will and for the price of free, try it.",1,True,1744949031,1744949031,76561198220469917,8,0,True,True,False,0,2,0,0.50278162956237793,827,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192702157,english,"Finally I found a game where ""What the FAQ no?"" is the only correct option.

⣿⣿⣿⠟⠛⠛⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢋⣩⣉⢻
⣿⣿⣿⠀⣿⣶⣕⣈⠹⠿⠿⠿⠿⠟⠛⣛⢋⣰⠣⣿⣿⠀⣿
⣿⣿⣿⡀⣿⣿⣿⣧⢻⣿⣶⣷⣿⣿⣿⣿⣿⣿⠿⠶⡝⠀⣿
⣿⣿⣿⣷⠘⣿⣿⣿⢏⣿⣿⣋⣀⣈⣻⣿⣿⣷⣤⣤⣿⡐⢿
⣿⣿⣿⣿⣆⢩⣝⣫⣾⣿⣿⣿⣿⡟⠿⠿⠦⠀⠸⠿⣻⣿⡄⢻
⣿⣿⣿⣿⣿⡄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣶⣶⣾⣿⣿⣿⣿⠇⣼
⣿⣿⣿⣿⣿⣿⡄⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⣰
⣿⣿⣿⣿⣿⣿⠇⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢀⣿
⣿⣿⣿⣿⣿⠏⢰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⢸⣿
⣿⣿⣿⣿⠟⣰⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⣿
⣿⣿⣿⠋⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡄⣿
⣿⣿⠋⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡇⢸
⣿⠏⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡯⢸",1,True,1744589456,1744589456,76561198282642796,14,0,False,True,False,0,1,0,0.503058075904846191,389,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192630337,english,"It's one of those older style rpgs with awful controls, except usually that gets made up for by something unique or interesting. This game feels like if a 14 year old discovered what the internet was like in the early 2000's and decided to base their entire personality around it. Really? A crab that tells you to kill yourself? A ""drugs and hookers"" cave? How revolutionary. Its like you're trying to implement edgy ""dark"" humor into a horror game atmosphere, except you're doing a poor job with both of those themes. Like another review said, I got this game for free like everyone else did and I still feel ripped off.
",0,False,1744515021,1744525776,76561199065218338,11,0,True,True,False,3,5,3,0.466266453266143799,622,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192467985,english,whos the fleshiest of them all,1,True,1744332527,1744332527,76561198856733595,64,0,False,True,False,0,0,0,0.5,30,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192414666,english,"Pros :
I got this game for free during a promotion, but I think as it stands it's worth the 5 euros

The game is still in development, but already has a great story.


Cons :
The game is not for children because it contains dark humor, mainly about death, and AI-generated graphic horror, and you want to wait until your prefrontal cortex is developed before being exposed to this, to avoid it having consequences on your adult mind.

The game is very addictive. Your save points are far from the action, so it's really hard to stop playing.",1,True,1744271770,1744271770,76561198010996586,4952,0,True,True,False,0,2,0,0.491544932126998901,541,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192388517,english,the crab told me to kill myself and i did. now my game is broken,1,True,1744232061,1744232061,76561199056784072,13,0,False,True,False,0,0,1,0.5,64,112
1,bottom,3584190,Three Sisters,25085,15344,3.470521,192366025,english,collect my sisters,1,True,1744209940,1744209940,76561199250190516,2262,0,True,True,False,0,0,0,0.5,18,112
